## STRING NAME (do not change!);English;French;Italian;Spanish;German;Polish;Portuguese;Russian;Extra1;Extra2;X
## ========================;========================;========================;========================;========================;========================;========================;========================;========================;;========================;X
##;;;;;;;;;;;X
##;MAJOR NOTE ABOUT THIS FILE:;;;;;;;;;;X
##;;;;;;;;;;;X
##;This file contains strings used directly by the game engine and no modifications should be made to it by mods.;;;;;;;;;;X
##;To redefine a text string from this file, place it in mods.csv and do the change there. Note that redefined engine strings must match exactly the format used by original text or the game could behave abnormally.;;;;;;;;;;X
##;This file is loaded just before messages.csv and mods.csv text files and will replace any strings defined by previously loaded text files, but will trigger error on each replacement if extra debug logs are enabled (settings.cfg).;;;;;;;;;;X
##;;;;;;;;;;;X
##;;;;;;;;;;;X
##;;;;;;;;;;;X
##;;;;;;;;;;;X
##;EDITING TIPS:;;;;;;;;;;X
##;;;;;;;;;;;X
##;Open this document in Excel, version 5 or later.;;;;;;;;;;X
##;To convert the semicolon-separated list to a normal Excel table, first click on the 'A' above to select the entire 'A' column.;;;;;;;;;;X
##;Select 'Data' -> 'Text to Columns' -> 'Delimited' -> 'Next';;;;;;;;;;X
##;Check 'Semicolon' (ONLY!) -> 'Finish';;;;;;;;;;X
##;Select column 'A' through 'K' (click + drag on letters above columns);;;;;;;;;;X
##;Right-click anywhere on the sheet (inside the selection) and select 'Column width' and set it so that only THREE columns are visible ('45' with 1024 x 768 screen resolution);;;;;;;;;;X
##;Right-click anywhere on the sheet again (still inside the selection) and select 'Format Cells' -> 'Alignment' -> check 'Wrap Text' + select 'Vertical: Top' -> 'OK';;;;;;;;;;X
##;Place the cursor in cell C2 and select 'Window' -> 'Freeze Panes' (allows you to scroll horizontally to see any language in the rightmost column while still having the string names/comments and the English original text in the left and middle column;;;;;;;;;;X
##;CAREFULLY read the instructions in cells B26 - B68;;;;;;;;;;X
##;;;;;;;;;;;X
##;;;;;;;;;;;X
##;NOTES TO TRANSLATORS:;;;;;;;;;;X
##;;;;;;;;;;;X
##;1) '%s' is for indicating where another string is inserted by the engine, and MAY NEVER BE REMOVED! If there are more than one '%s' in a string, they may NOT CHANGE PLACES.;;;;;;;;;;X
##;2) '%d' is for indicating where integer value is inserted by the engine, and MAY NEVER BE REMOVED! If there are more than one '%d' in a string, they may not change places.;;;;;;;;;;X
##;3) '%.0f' is for indicating where non-integer value is inserted by the engine, and MAY NEVER BE REMOVED! 0 can be replaced by another number and defines displayed digits after the decimal point. Add '+' in front of '.' (example: '%+.2f') to display the sign of the number.;;;;;;;;;;X
##;4) '%c' is for indicating where a single character is inserted by the engine, and MAY NEVER BE REMOVED! ;;;;;;;;;;X
##;5) '\%%' can be used to display a single '%' character in texts. Use that with caution and avoid if possible as it could cause issues if used improperly.;;;;;;;;;;X
##;6) '%t' is for indicating where the player's 'title' is inserted, however only in game message boxes.;;;;;;;;;;X
##;7) The characters '#' (hashmark), semicolon, '%' (percentage sign), '¶' (paragraph sign), quotation marks and '\' (backslash) MAY NOT BE USED (except when used as control codes as this will otherwise create serious problems!!! Quotation marks may not even be used in comments -- use a 'citation mark' (single) instead if necessary!);;;;;;;;;;X
##;8) A dollar sign, '$' will always automatically be replaced by the 'ducats' icon.;;;;;;;;;;X
##;9) Any row with a '#' in the first column (column 'A') will be ignored. However, you cannot use any paragraph characters in these rows!!!;;;;;;;;;;X
##;10) To insert a carriage return, insert a '\n' (backslash + n);;;;;;;;;;X
##;11) No formatting can be done in this file. To change the color of a text, insert the following codes in front of the word:;;;;;;;;;;X
##;TEXT COLORS (Red,Green,Blue values):;;;;;;;;;;X
##;§A;0,64,0;;;;;;;;;X
##;§B;0,0,192;;;;;;;;;X
##;§C;128,0,0;;;;;;;;;X
##;§D;255,255,0;;;;;;;;;X
##;§E;255,0,255;;;;;;;;;X
##;§F;255,128,0;;;;;;;;;X
##;§G;0,100,0;;;;;;;;;X
##;§H;128,128,128;;;;;;;;;X
##;§I;0,0,255;;;;;;;;;X
##;§J;0,192,0;;;;;;;;;X
##;§M;100,255,100;;;;;;;;;X
##;§N;255,100,100;;;;;;;;;X
##;§R;240,0,0;;;;;;;;;X
##;§W;255,255,255;;;;;;;;;X
##;§Y;208,232,248;;;;;;;;;X
##;§Z;0,0,0;;;;;;;;;X
##;§§;restores old color;;;;;;;;;X
##;Note that the color change will be applied to all words after the code, until the end of the line that the word is printed on. If several words should have a color change, put the code in front of each of them to be on the safe side. If only one word should have a color change, make sure to reset the color after the word.;;;;;;;;;;X
##;12) Unless otherwise specifically stated, length of words and texts does not really matter THAT much (message boxes, rollover help boxes and buttons WILL stretch to fit the text string). However you will notice once the translation is inserted that space IS limited in quite a few areas so be brief, and try not to use words that are considerably longer than the English original.;;;;;;;;;;X
##;13) ALL CELLS in column 'L' in this document MUST contain a character!;;;;;;;;;;X
##;14) The LAST CELL in the 'A' column MUST contain the string '#EOF';;;;;;;;;;X
##;15) If you want to begin a string with a ' (citation mark), you will need to type it twice (Excel will read the first one as a commentary which is not exported into the actual text database file);;;;;;;;;;X
##;16) Test any special punctuation symbols and characters for proper displaying by the game first, before using those in other texts.;;;;;;;;;;X
##;;;;;;;;;;;X
##;WHEN DONE:;;;;;;;;;;X
##;Save as 'Semicolon Separated (.csv)' format, and make sure file name is not changed.;;;;;;;;;;X
##;;;;;;;;;;;X
##;NOTE:;;;;;;;;;;X
##;If Excel complains about an 'Error in formula' when the cell content begins with a '+' or '-' sign, type a ' (citation mark) in front of the plus or minus.;;;;;;;;;;X
##;;;;;;;;;;;X
## ========================;========================;========================;========================;========================;========================;========================;========================;========================;;========================;X
## LANGUAGE;English;French;Italian;Spanish;German;Polish;Portuguese;Russian;Extra1;Extra2;X
## ========================;========================;========================;========================;========================;========================;========================;========================;========================;;========================;X
BUTTON_LEDGER_DRO; ;;;;;;;;;;X
BVP_IRO;´ç½ÅÀÌ Áö¹èÁßÀÎ Áö¿ª º¸±â ;;;;;;;;;;X
BVP_DRO; ;;;;;;;;;;X
BVA_IRO;À°±ºº¸±â ;;;;;;;;;;X
BVA_DRO; ;;;;;;;;;;X
BVN_IRO;ÇØ±º±âÁö ¹× ÇÔ´ë º¸±â ;;;;;;;;;;X
BVN_DRO; ;;;;;;;;;;X
BVR_IRO;°ø±º±âÁö ¹× ÀüÅõ±â º¸±â ;;;;;;;;;;X
BVR_DRO; ;;;;;;;;;;X
BVC_IRO;ÇöÀç È°µ¿ÁßÀÎ ÀüÅõ º¸±â ;;;;;;;;;;X
BVC_DRO; ;;;;;;;;;;X
BVF_IRO;º´·Â ´ë±â¼Ò·ÎºÎÅÍ ºÎ´ë ¹èÄ¡ ;;;;;;;;;;X
BVF_DRO; ;;;;;;;;;;X
##;;;;;;;;;;;X
HAVE_NO_MISSION;ÀÌ ºÎ´ë´Â ÀÓ¹«°¡ ¾ø½À´Ï´Ù. ;;;;;;;;;;X
MISSION_TARGET;¸ñÇ¥: %s \n;;;;;;;;;;X
MISSION_ALL;¹ã³·¾øÀÌ \n;;;;;;;;;;X
MISSION_NIGHTS;¾ß°£¿¡¸¸ \n;;;;;;;;;;X
MISSION_DAYS;³·µ¿¾È¸¸ \n;;;;;;;;;;X
MISSION_STARTED;ÇöÀç ÀÓ¹«´Â ½ÃÀÛµÇ¾ú½À´Ï´Ù. \n;;;;;;;;;;X
MISSION_STARTAT;ÀÓ¹«´Â %s¿¡ ½ÃÀÛµÉ °ÍÀÔ´Ï´Ù. \n;;;;;;;;;;X
MISSION_ENDAT;ÀÓ¹«´Â %s±îÁö °è¼ÓµÉ °ÍÀÔ´Ï´Ù. \n;;;;;;;;;;X
MISSION_SUBTASK;(ÀÌµ¿ Áß. ¸ñÀûÁö: %s) \n;;;;;;;;;;x
MISSION_MOVE;ÀÌµ¿ ;;;;;;;;;;X
MISSION_UNTIL_DEATH;ÆÐÇÏ°Å³ª Àü¸êÇÒ ¶§ ±îÁö ÀÓ¹«¸¦ °è¼ÓÇÒ °ÍÀÔ´Ï´Ù. \n;;;;;;;;;;x
MISSION_PERC;º´·Â°ú Á¶Á÷·ÂÀÌ %.1f ÆÛ¼¾Æ® ÀÌ»óÀÏ °æ¿ì¿¡ ½ÇÇàÇÒ °ÍÀÔ´Ï´Ù. ;;;;;;;;;;x
MISSION_BADWEATHER;¾ÇÃµÈÄ ¶§¹®¿¡ ÇöÀç ºñÇà´ÜÀº Áö»ó´ë±â ÁßÀÔ´Ï´Ù. ;;;;;;;;;;x
MISSION_RETURN;\n ´Â ÀÓ¹«°¡ ³¡³ª°í %s ±îÁö µ¹¾Æ¿É´Ï´Ù. ;;;;;;;;;;X
MISSION_NO_RETURN;\n ÇÔ´ë´Â ºÎ´ë¸¦ ÇÏ¿ªÇÏ±â Àü±îÁö ±âÁö·Î µ¹¾Æ¿ÀÁö ¾ÊÀ»°ÍÀÔ´Ï´Ù. ;;;;;;;;;;X
MISSION_ATT_CONVOYS;\n ÇÔ´ë´Â Àû È£¼Û´ÜÀ» °ø°ÝÇÒ °ÍÀÔ´Ï´Ù.;;;;;;;;;;X
MISSION_MIN_STR;º´·ÂÀÌ %d ÀÌÇÏÀÌ¸é Á¤ÁöÇÕ´Ï´Ù. ;;;;;;;;;;X
MISSION_MIN_ORG;Á¶Á÷·ÂÀÌ %d ÀÌÇÏÀÌ¸é Á¤ÁöÇÕ´Ï´Ù. ;;;;;;;;;;X
MISSION_THRESHOLD;Str./Org. retreat threshold: ;;;;;;;;;;X
MISSION_PERC_PD;Will retreat to %s if strenght or organisation of any division in the Army drops below %.1f percent of its maximum and is under attack.\n;;;;;;;;;;X
MISSION_PERC_2;Will perform when above %.1f percent maximum strength and %.1f percent maximum organisation. ;;;;;;;;;;X
MISSION_RESET_BUTTON_TEXT;Àç¼³Á¤ ;;;;;;;;;;X
MISSION_RESET_BUTTON_TOOLTIP;±âº» ÀÓ¹«¼³Á¤À¸·Î Àç¼³Á¤ ;;;;;;;;;;X
INFINITE_MISSION_TIME_TEXT;¿µ±¸ÀûÀ¸·Î ÀÓ¹«¼öÇà ;;;;;;;;;;X
INFINITE_MISSION_TIME_TOOLTIP;100³â°£ ÀÓ¹«¸¦ ¼öÇàÇÕ´Ï´Ù. ;;;;;;;;;;X
AUTO_RETURN_TO_BASE_TEXT;ÀÚµ¿ ±âÁö º¹±Í ;;;;;;;;;;X
AUTO_RETURN_TO_BASE_TOOLTIP;ºÎ´ë ÇÏ¿ª ÈÄ Ç×±¸·Î º¹±Í ;;;;;;;;;;X
ATTACK_CONVOYS_TEXT;Àû È£¼Û¼±´Ü °ø°Ý ;;;;;;;;;;X
ATTACK_CONVOYS_TOOLTIP;È£¼Û¼±´ÜÀ» ¿ä°ÝÇÏ°í °ø°ÝÇÕ´Ï´Ù. ;;;;;;;;;;X
SYNC_ARRIVAL2_TEXT;µ¿½Ã¿¡ ÃâÇö (Time x %.2f) ;;;;;;;;;;X
TARGET_PROVINCE_TEXT;Áö¿ª ;;;;;;;;;;X
TARGET_AREA_TEXT;±¤¿ª ;;;;;;;;;;X
TARGET_REGION_TEXT;Àü¿ª ;;;;;;;;;;X
##;;;;;;;;;;;X
BUTTON_REGION;Àü¿ª Áöµµ ;;;;;;;;;;X
BUTTON_AREA;±¤¿ª Áöµµ ;;;;;;;;;;X
AUTOPROMOT;ÁöÈÖ°ü ÀÚµ¿Áø±Þ ;;;;;;;;;;X
AUTOASSIGN;ÁöÈÖ°ü ÀÚµ¿¹èÄ¡ ;;;;;;;;;;X
DEPLOY_TITLE;ÀÌ ºÎ´ë¸¦ ¹èÄ¡ÇÕ´Ï´Ù. ;;;;;;;;;;X
DEPLOY_TARGETS;Áöµµ À§¿¡ Áö¿ªÀÌ³ª ºÎ´ë¸¦ ¼±ÅÃÇÏ¼¼¿ä. ;;;;;;;;;;X
DEPLOY_TO_PROV;Áöµµ À§¿¡ Áö¿ªÀ» ¼±ÅÃÇÏ¼¼¿ä. ;;;;;;;;;;X
DEPLOY_TO;%sÀ» ¿©±â¿¡ ¹èÄ¡ÇÑ´Ù: ;;;;;;;;;;X
##;;;;;;;;;;;X
NOSUNK_IRO;ÀÌ ¹è´Â ¾ÆÁ÷ ´Ù¸¥¹è¸¦ °ÝÄ§ÇÏÁö ¾Ê¾Ò½À´Ï´Ù. ;;;;;;;;;;X
VIEWSUNK_IRO;´©¸£¸é ÀÌ ¹è°¡ °ÝÄ§½ÃÅ² ¹èµéÀ» º¼ ¼ö ÀÖ½À´Ï´Ù. ;;;;;;;;;;X
SHIPS_SUNK_BY;ÀÌ ºÎ´ë¿¡ ÀÇÇØ °ÝÄ§µÈ ¹è ¸ñ·Ï ;;;;;;;;;;X
FORCEPOOL_TITLE;¹èÄ¡ÇÒ ÁØºñ°¡ µÇ¾î ÀÖ´Â ºÎ´ë: ;;;;;;;;;;X
##;;;;;;;;;;;X
BUTTON_ZOOM_OUT_IRO;Ãà¼Ò(-) ;;;;;;;;;;X
BUTTON_ZOOM_OUT_DRO;ÀÌ°ÍÀº ´ç½ÅÀÌ Áöµµ¸¦ ´õ ¸¹ÀÌ º¸´Â °ÍÀ» °¡´ÉÇÏ°Ô ÇÒ °ÍÀÔ´Ï´Ù. ;;;;;;;;;;X
BUTTON_ZOOM_IN_IRO;È®´ë(+) ;;;;;;;;;;X
BUTTON_ZOOM_IN_DRO;ÀÌ°ÍÀº ´ç½ÅÀÌ Áöµµ¸¦ ´õ ÀÚ¼¼È÷ º¸´Â °ÍÀ» °¡´ÉÇÏ°Ô ÇÒ °ÍÀÔ´Ï´Ù. ;;;;;;;;;;X
PSL_OWNED;ÀÌ Áö¿ªÀº ¿ì¸®ÀÇ ¼ÒÀ¯ÀÔ´Ï´Ù. ;;;;;;;;;;X
PSL_CONTROLLED;ÀÌ Áö¿ªÀº ¿ì¸®°¡ ±×Àú Á¡·É¸¸ Çß½À´Ï´Ù. ;;;;;;;;;;X
PSL_NODIVS;»ç´Ü ¼ýÀÚ ;;;;;;;;;;X
PSL_IC;°ø¾÷·Â ;;;;;;;;;;X
PSL_COMBAT;±×µéÀº ÇöÀç ÀÌ Áö¿ª¿¡¼­ ÀüÅõÁßÀÔ´Ï´Ù. ;;;;;;;;;;X
ATTACH_IRO;´©¸£¸é ÀÌ »ç´Ü¿¡ ºÎ¼Ó¿©´ÜÀ» ºÙÀÔ´Ï´Ù. ;;;;;;;;;;X
DETACH_IRO;´©¸£¸é ÀÌ »ç´ÜÀ¸·ÎºÎÅÍ ºÎ¼Ó¿©´ÜÀ» ¶¼¾î³À´Ï´Ù. ;;;;;;;;;;X
UIWSL_COMBAT;ÀüÅõÁß ;;;;;;;;;;X
UIWSL_STR;ÃÑ º´·Â %.f. ;;;;;;;;;;X
UIWSL_ORG;Æò±Õ Á¶Á÷·Â: %.f ;;;;;;;;;;X
AUTORESCO;ÀÚµ¿ - ÀÚ¿ø¼ö¼ÛÇ×·Î °ü¸® ;;;;;;;;;;X
AUTOMAICO;ÀÚµ¿ - È­¹°¼±/È£À§ÇÔ À¯Áö ;;;;;;;;;;X
AUTOSUPCO;ÀÚµ¿ - ±º¼öº¸±ÞÇ×·Î °ü¸® ;;;;;;;;;;X
##;;;;;;;;;;;X
RULES_TEC_DISABLED_IRO;±â¼ú Ã¼°è´Â ÀÌ ½Ã³ª¸®¿À¿¡¼­ ºñÈ°¼ºÈ­µË´Ï´Ù. ;;;;;;;;;;X
RULES_TEC_DISABLED_DRO;ÀÌ ½Ã³ª¸®¿À¿¡¼­ ±â¼úÀ» ¿¬±¸ÇÒ ¼ö ¾ø½À´Ï´Ù. ±×·¯³ª ¿ì¸®´Â ÀÌº¥Æ®¿¡¼­ »õ·Î¿î ±â¼úµéÀ» ¾òÀ»Áöµµ ¸ð¸¨´Ï´Ù. ;;;;;;;;;;X
RULES_PRO_DISABLED_IRO;»ý»ê Ã¼°è´Â ÀÌ ½Ã³ª¸®¿À¿¡¼­ ºñÈ°¼ºÈ­µË´Ï´Ù. ;;;;;;;;;;X
RULES_PRO_DISABLED_DRO;ÀÌ ½Ã³ª¸®¿À¿¡¼­ À¯´Ö°ú ½Ã¼³À» »ý»êÇÒ ¼ö ¾ø½À´Ï´Ù. ±×·¯³ª ¿ì¸®´Â ÀÌº¥Æ®¿¡¼­ Áõ¿ø°ú º¸Ãæº´µéÀ» ¾òÀ»Áöµµ ¸ð¸¨´Ï´Ù. ;;;;;;;;;;X
RULES_DIP_DISABLED_IRO;¿Ü±³ Ã¼°è´Â ÀÌ ½Ã³ª¸®¿À¿¡¼­ ºñÈ°¼ºÈ­µË´Ï´Ù. ;;;;;;;;;;X
RULES_DIP_DISABLED_DRO;ÀÌ ½Ã³ª¸®¿À¿¡¼­´Â ÀüÅõ°¡ ÇÑÁ¤µÈ ¹üÀ§¿¡¼­ Ä¡·ç¾îÁö¹Ç·Î ¿Ü±³¸¦ ½ÇÇàÇÒ ¼ö ¾ø½À´Ï´Ù. ;;;;;;;;;;X
##;;;;;;;;;;;X
BUTTON_DIPMODE;¿Ü±³ Áöµµ ;;;;;;;;;;X
TA_EFF_EST;ÃßÁ¤ È¿°ú: %.2f\%%.\n;;;;;;;;;;X
CONVOY_THROUGH;ÀÌ È£¼Û¼±´ÜÀÌ Åë°úÇÒ Áö¿ª: ;;;;;;;;;;X
CONVOY_FROM_TO;»õ·Î¿î È£¼Û¼±´Ü Æí¼º (%s - %s) ;;;;;;;;;;x
SEL_CONVOY_FR;È£¼Û¼±´ÜÀÇ Ãâ¹ßÁö¸¦ ¼±ÅÃÇÏ½Ê½Ã¿À. ;;;;;;;;;;x
SEL_CONVOY_TO;È£¼Û¼±´ÜÀÇ ¸ñÀûÁö¸¦ ¼±ÅÃÇÏ½Ê½Ã¿À. ;;;;;;;;;;x
TECHOVERVIEW;±â¼ú °³¿ä ;;;;;;;;;;X
YESTECH;°¡´É ;;;;;;;;;;X
NOTECH;ºÒ°¡ ;;;;;;;;;;X
TOVV_MISSIONS;ÀÓ¹«: ;;;;;;;;;;X
TOVV_COMEVE;ÀüÅõ: ;;;;;;;;;;X
RCDM_BUILD_INDUSTRY;°øÀå °Ç¼³ ;;;;;;;;;;X
RCDM_BUILD_COASTAL;ÇØ¾È¿ä»õ °Ç¼³ ;;;;;;;;;;X
RCDM_BUILD_LAND;¿ä»õ °Ç¼³ ;;;;;;;;;;X
RCDM_BUILD_AA;´ë°øÆ÷ °Ç¼³ ;;;;;;;;;;X
RCDM_BUILD_INFRA;»ê¾÷±â¹Ý °³¼± ;;;;;;;;;;X
RCDM_BUILD_AIR_BASE;°ø±º±âÁö °Ç¼³ ;;;;;;;;;;X
RCDM_BUILD_NAVAL_BASE;ÇØ±º±âÁö °Ç¼³ ;;;;;;;;;;X
RCDM_BUILD_RADAR_STATION;·¹ÀÌ´õ±âÁö °Ç¼³ ;;;;;;;;;;X
RCDM_BUILD_NUCLEAR_REACTOR;ÇÙ¿øÀÚ·Î °Ç¼³ ;;;;;;;;;;X
RCDM_BUILD_ROCKET_TEST;·ÎÄÏ±âÁö °Ç¼³ ;;;;;;;;;;X
TOVV_POSITIONING;ÇØ±º À§Ä¡¼±Á¤ ;;;;;;;;;;X
TOVV_DIGIN;À°±º ÂüÈ£ °¡´É ;;;;;;;;;;X
TOVV_MISNUKE;ÇÙ¹Ì»çÀÏ º¸À¯ ;;;;;;;;;;X
TOVV_AAEFF;¹æ°ø½Ã¼³ È¿°ú ;;;;;;;;;;X
TOVV_MISCMIL;±âÅ¸ ±º»çÈ¿°ú ;;;;;;;;;;X
TOVV_ATTR;¼Ò¸ðÀ² ;;;;;;;;;;X
TOVV_PROD;»ý»ê ¹× º¸±Þ ;;;;;;;;;;X
TOVV_TCMOD;º¸±Þ·Â ;;;;;;;;;;X
TOVV_TCOMOD;Á¡·ÉÁö º¸±Þ·Â ;;;;;;;;;;X
TOVV_TSE;¿ø°Å¸® º¸±ÞÀ² ;;;;;;;;;;X
TOVV_REPAIR;¼ö¸®·Â ;;;;;;;;;;X
TOVV_ETOCOAL;¼®À¯¿¡¼­ ¿¡³ÊÁö È¿À² ;;;;;;;;;;X
TOVV_INTEL;Ã¸º¸ ¹× ¿¬±¸ ;;;;;;;;;;X
TOVV_FRINT;µ¿¸Í Ã¸º¸±âÈ¸ ;;;;;;;;;;X
TOVV_ENINT;Àû Ã¸º¸±âÈ¸ ;;;;;;;;;;X
TOVV_RADAR;·¹ÀÌ´õ È¿°ú ;;;;;;;;;;X
TOVV_RESMOD;¿¬±¸ ¼Óµµ ;;;;;;;;;;X
##;;;;;;;;;;;X
RCDM_DIPLO;¿Ü±³ ¿­±â ;;;;;;;;;;X
RCDM_COUNTERS;±âÈ£»ç¿ë ;;;;;;;;;;X
RCDM_SPRITES;±×¸²»ç¿ë(Sprites) ;;;;;;;;;;X
##;;;;;;;;;;;X
BATTLE_ORIGIN; %s ¸¦ °ø°Ý Áß \n;;;;;;;;;;X
BELILIGINFO;È£Àüµµ: %.0f ;;;;;;;;;;X
MISSION_DEFEND;¹æ¾î ;;;;;;;;;;X
RCDM_SELECTARMY;À°±º ¼±ÅÃ ;;;;;;;;;;X
RCDM_SELECTNAVY;ÇØ±º ¼±ÅÃ ;;;;;;;;;;X
RCDM_SELECTAIR;°ø±º ¼±ÅÃ ;;;;;;;;;;X
CHAT_ALL;¸ðµÎ ;;;;;;;;;;X
CHAT_NONE;¾øÀ½ ;;;;;;;;;;X
CHAT_ALLIES;µ¿¸Í ;;;;;;;;;;X
CHAT_ENEMY;Àû ;;;;;;;;;;X
CHAT_NEIGHBOR;Çùµ¿ ;;;;;;;;;;X
UNITISLOCKED;ÀÌ ºÎ´ë´Â Àá°Ü ÀÖ½À´Ï´Ù. Ç®¸®´Â ÀÌº¥Æ®°¡ ÀÏ¾î³ª±â Àü±îÁö ¿òÁ÷ÀÏ ¼ö ¾ø½À´Ï´Ù. ;;;;;;;;;;X
TOVV_UNITS;ºÎ´ë ¸ñ·Ï ;;;;;;;;;;X
TOVV_UNITSB;ºÎ¼Ó¿©´Ü ¸ñ·Ï ;;;;;;;;;;X
CLICK_FOR_NEW_TEAM;¿¬±¸Áø ¼±ÅÃÀ» À§ÇØ ¿©±â¸¦ ´©¸£¼¼¿ä. ;;;;;;;;;;X
CANCELPROJ_IRO;ÇÁ·ÎÁ§Æ®¸¦ Ãë¼ÒÇÏ¸é Áö±Ý±îÁö ÁøÇàµÈ ¿¬±¸°¡ »ç¶óÁý´Ï´Ù. ;;;;;;;;;;X
TWIN_IRO_6;´Ù¸¥ °æ·Î¸¦ ¼±ÅÃÇßÀ¸¹Ç·Î ÀÌ ±â¼úÀ» ¿¬±¸ÇÒ ¼ö ¾ø½À´Ï´Ù. ;;;;;;;;;;X
TWIN_IRO_0;¼±ÅÃÇÑ ¿¬±¸Áø¿¡ ÀÌ ±â¼úÀ» ¸Ã±âµµ·Ï ¸í·ÉÇÏ±â À§ÇØ¼­ ´­·¯ÁÖ½Ã±â ¹Ù¶ø´Ï´Ù. ;;;;;;;;;;X
TWIN_IRO_1;¿ì¸®´Â ¹ú½á ÀÌ ±â¼úÀ» ¿¬±¸Çß½À´Ï´Ù. ;;;;;;;;;;X
TWIN_IRO_4;ÀÌ ±â¼úÀ» ¿¬±¸ÇÏ±âÀ§ÇÑ ÀüÁ¦ Á¶°ÇµéÀÌ °®Ãß¾îÁöÁö ¾Ê¾Ò½À´Ï´Ù. ;;;;;;;;;;X
TWIN_IRO_5;¿ì¸®´Â ÇöÀç ÀÌ ±â¼úÀ» ¿¬±¸ÇÏ°í ÀÖ½À´Ï´Ù. ;;;;;;;;;;X
OVERVIEWBUTTON_IRO;ÀÌ È­¸éÀº ±â¼ú¿¡ ÀÇÇÑ ÀüÃ¼ÀûÀÎ º¯¼ö¿Í ¶ÇÇÑ£¬»ý»ê°¡´ÉÇÑ ºÎ´ëÁ¾·ù¸ñ·Ï°ú ¿ì¸®ÀÇ ±¹°¡°¡ ¿©·¯°¡Áö ÀÓ¹«¿Í °ø°Ý¿¡ ¾î¶² È¿À²À» ¹ßÈÖÇÏ´ÂÁö ¿ä¾àÇØ º¸¿©ÁÝ´Ï´Ù. ;;;;;;;;;;X
BUTTON_0040;ÁöÇü Áöµµ ;;;;;;;;;;X
BUTTON_0039;Á¤Ä¡ Áöµµ ;;;;;;;;;;X
PRLI_NAME_IRO;ÀÌ¸§ ¼ø¼­´ë·Î ¹è¿­ ;;;;;;;;;;X
PRLI_UNIT_IRO;º´·Â¸¹Àº ¼ø¼­´ë·Î ¹è¿­ ;;;;;;;;;;X
PRLI_FACT_IRO;°ø¾÷·Â ¼ø¼­´ë·Î ¹è¿­ ;;;;;;;;;;X
PRLI_COMB_IRO;ÀüÅõÁö¿ª ¼ø¼­´ë·Î ¹è¿­ ;;;;;;;;;;X
PRLI_RESO_IRO;ÀÚ¿ø¸¹Àº ¼ø¼­´ë·Î ¹è¿­ ;;;;;;;;;;X
ADJ_NORMAL;%s Áö¿ª°ú Æò¹üÇÏ°Ô ÀÎÁ¢ÇØÀÖ½À´Ï´Ù. ;;;;;;;;;;x
ADJ_IMPASS;%s¿¡¼­ %s ¹æ¸éÀ¸·Î ÀÌµ¿ÇÒ ¼ö ¾ø½À´Ï´Ù. ;;;;;;;;;;x
ADJ_CANAL;%s¿¡¼­ %s±îÁö ¿îÇÏ°¡ ¶Õ·ÁÀÖ½À´Ï´Ù. ¿îÇÏ´Â %s Áö¿ªÀ» Åë°úÇÏ¸ç, ±× °÷¿¡ Àû±ºÀÌ ÀÖ´Â °æ¿ì ÀÌµ¿ÀÌ ¹æÇØµË´Ï´Ù.  ;;;;;;;;;;x
ADJ_SEA;%s Áö¿ª°ú %s »çÀÌ¿¡´Â Á¼Àº ¹Ù´Ù°¡ ÀÖ½À´Ï´Ù. %s Áö¿ª¿¡ ÀûÀÇ ÇØ±ºÀÌ ÀÖ´Â °æ¿ì ÀÌµ¿ÀÌ ¹æÇØµË´Ï´Ù. ;;;;;;;;;;x
ADJ_RIVER;%s Áö¿ª°ú %s »çÀÌ¿¡´Â °­ÀÌ ÀÖ½À´Ï´Ù. µµÇÏ°¡ ¾î·Æ±â ¶§¹®¿¡ ¹æ¾îÃø¿¡ Å« µµ¿òÀÌ µÉ °ÍÀÔ´Ï´Ù. ;;;;;;;;;;x
HRPOV_OWNER_IRO;%sÀÇ ¼ÒÀ¯. ;;;;;;;;;;X
HRPOV_CONTROLLER_IRO;%sÀÌ(°¡) ÇöÀç Á¡·ÉÁß. ;;;;;;;;;;X
BUTTON_VPMODE;½Â¸®Á¡¼ö Áöµµ ;;;;;;;;;;X
BUTTON_0050;´©¸£¸é °ÔÀÓÀ» ÁßÁöÇÕ´Ï´Ù. °ÔÀÓÀ» ÁßÁö½ÃÅ°¸é ½Ã°£Àº ¸ØÃßÁö¸¸, ¸í·ÉÀº ³»¸± ¼ö ÀÖ½À´Ï´Ù. ;;;;;;;;;;X
UIW_MERGE_IRO;¼±ÅÃÇÑ ºÎ´ëµéÀ» ÇÏ³ª·Î ÇÕÄ¡·Á¸é ´©¸£¼¼¿ä. ;;;;;;;;;;X
UIW_REORG_IRO;µÎ °³ÀÇ ºÎ´ë¸¦ ¼±ÅÃÇØ¼­ ´©¸£¸é »ç´Ü ÀÌ³ª ¹è¸¦ ¿Å°Ü¼­ ÀçÆí¼º ÇÒ ¼ö ÀÖ½À´Ï´Ù. ;;;;;;;;;;X
UIW_MERGE_DIS_IRO;´ç½ÅÀº °°Àº Áö¿ª¿¡ ÀÖ´Â ÀüÅõ ÁßÀÌÁö ¾ÊÀº ºÎ´ëµéÀ» ¼±ÅÃÇØ¼­ ÇÕÄ¥ ¼ö ÀÖ½À´Ï´Ù. ;;;;;;;;;;X
