## STRING NAME (do not change!);English;French;Italian;Spanish;German;Polish;Portuguese;Russian;Extra1;Extra2;X
## ========================;========================;========================;========================;========================;========================;========================;========================;========================;;========================;X
##;;;;;;;;;;;X
##;MAJOR NOTE ABOUT THIS FILE:;;;;;;;;;;X
##;;;;;;;;;;;X
##;This file contains message texts used directly by the game engine and no modifications should be made to it by mods.;;;;;;;;;;X
##;To redefine a text string from this file, place it in mods.csv and do the change there. Note that redefined engine strings must match exactly the format used by original text or the game could behave abnormally.;;;;;;;;;;X
##;This file is loaded just before mods.csv text file and will replace any strings defined by previously loaded text files, but will trigger error on each replacement if extra debug logs are enabled (settings.cfg).;;;;;;;;;;X
##;;;;;;;;;;;X
##;;;;;;;;;;;X
##;MESSAGES STRUCTURE:;;;;;;;;;;X
##;;;;;;;;;;;X
##;*_SETUP = the string displayed in the in-game message display options listing;;;;;;;;;;X
##;*_HEADER = small orange header in message box;;;;;;;;;;X
##;*_1 = large white header in message box (limited space!);;;;;;;;;;X
##;*_2 = small orange text in message box;;;;;;;;;;X
##;*_3 = all caps white text in message box;;;;;;;;;;X
##;*_4 = small orange text in message box;;;;;;;;;;X
##;*_5 = all caps white text in message box;;;;;;;;;;X
##;*_6 = small orange text in message box;;;;;;;;;;X
##;*_LOG = the text that is displayed in the game log (in the bottom of the screen). Most often this is just a shorter recap of all the other text strings.;;;;;;;;;;X
##;*_BTN1 = left button;;;;;;;;;;X
##;*_BTN2 = right button;;;;;;;;;;X
##;;;;;;;;;;;X
##;NOTES:;;;;;;;;;;X
##;;;;;;;;;;;X
##;If any field is left blank it will not be displayed at all in the message box. If a button is left blank the button will not be displayed. Functionality of buttons cannot be changed.;;;;;;;;;;X
##;All texts EXCEPT the '*_HEADER' can be of virtually any length (limited by screen height). The box and button size will change accordingly.;;;;;;;;;;X
##;VERY VERY VERY IMPORTANT!!! YOU MUST NOT CHANGE THE ORDER OF ANY VARIABLES ('%s' and '%d') OR ADD OR REMOVE ANY VARIABLES!!!;;;;;;;;;;X
##;;;;;;;;;;;X
##;;;;;;;;;;;X
##;EDITING TIPS:;;;;;;;;;;X
##;;;;;;;;;;;X
##;Open this document in Excel, version 5 or later.;;;;;;;;;;X
##;To convert the semicolon-separated list to a normal Excel table, first click on the 'A' above to select the entire 'A' column.;;;;;;;;;;X
##;Select 'Data' -> 'Text to Columns' -> 'Delimited' -> 'Next';;;;;;;;;;X
##;Check 'Semicolon' (ONLY!) -> 'Finish';;;;;;;;;;X
##;Select column 'A' through 'K' (click + drag on letters above columns);;;;;;;;;;X
##;Right-click anywhere on the sheet (inside the selection) and select 'Column width' and set it so that only THREE columns are visible ('45' with 1024 x 768 screen resolution);;;;;;;;;;X
##;Right-click anywhere on the sheet again (still inside the selection) and select 'Format Cells' -> 'Alignment' -> check 'Wrap Text' + select 'Vertical: Top' -> 'OK';;;;;;;;;;X
##;Place the cursor in cell C2 and select 'Window' -> 'Freeze Panes' (allows you to scroll horizontally to see any language in the rightmost column while still having the string names/comments and the English original text in the left and middle column;;;;;;;;;;X
##;CAREFULLY read the instructions in cells B45 - B87;;;;;;;;;;X
##;;;;;;;;;;;X
##;;;;;;;;;;;X
##;NOTES TO TRANSLATORS:;;;;;;;;;;X
##;;;;;;;;;;;X
##;1) '%s' is for indicating where another string is inserted by the engine, and MAY NEVER BE REMOVED! If there are more than one '%s' in a string, they may NOT CHANGE PLACES.;;;;;;;;;;X
##;2) '%d' is for indicating where integer value is inserted by the engine, and MAY NEVER BE REMOVED! If there are more than one '%d' in a string, they may not change places.;;;;;;;;;;X
##;3) '%.0f' is for indicating where non-integer value is inserted by the engine, and MAY NEVER BE REMOVED! 0 can be replaced by another number and defines displayed digits after the decimal point. Add '+' in front of '.' (example: '%+.2f') to display the sign of the number.;;;;;;;;;;X
##;4) '%c' is for indicating where a single character is inserted by the engine, and MAY NEVER BE REMOVED! ;;;;;;;;;;X
##;5) '\%%' can be used to display a single '%' character in texts. Use that with caution and avoid if possible as it could cause issues if used improperly.;;;;;;;;;;X
##;6) '%t' is for indicating where the player's 'title' is inserted, however only in game message boxes.;;;;;;;;;;X
##;7) The characters '#' (hashmark), semicolon, '%' (percentage sign), '¶' (paragraph sign), quotation marks and '\' (backslash) MAY NOT BE USED (except when used as control codes as this will otherwise create serious problems!!! Quotation marks may not even be used in comments -- use a 'citation mark' (single) instead if necessary!);;;;;;;;;;X
##;8) A dollar sign, '$' will always automatically be replaced by the 'ducats' icon.;;;;;;;;;;X
##;9) Any row with a '#' in the first column (column 'A') will be ignored. However, you cannot use any paragraph characters in these rows!!!;;;;;;;;;;X
##;10) To insert a carriage return, insert a '\n' (backslash + n);;;;;;;;;;X
##;11) No formatting can be done in this file. To change the color of a text, insert the following codes in front of the word:;;;;;;;;;;X
##;TEXT COLORS (Red,Green,Blue values):;;;;;;;;;;X
##;§A;0,64,0;;;;;;;;;X
##;§B;0,0,192;;;;;;;;;X
##;§C;128,0,0;;;;;;;;;X
##;§D;255,255,0;;;;;;;;;X
##;§E;255,0,255;;;;;;;;;X
##;§F;255,128,0;;;;;;;;;X
##;§G;0,100,0;;;;;;;;;X
##;§H;128,128,128;;;;;;;;;X
##;§I;0,0,255;;;;;;;;;X
##;§J;0,192,0;;;;;;;;;X
##;§M;100,255,100;;;;;;;;;X
##;§N;255,100,100;;;;;;;;;X
##;§R;240,0,0;;;;;;;;;X
##;§W;255,255,255;;;;;;;;;X
##;§Y;208,232,248;;;;;;;;;X
##;§Z;0,0,0;;;;;;;;;X
##;§§;restores old color;;;;;;;;;X
##;Note that the color change will be applied to all words after the code, until the end of the line that the word is printed on. If several words should have a color change, put the code in front of each of them to be on the safe side. If only one word should have a color change, make sure to reset the color after the word.;;;;;;;;;;X
##;12) Unless otherwise specifically stated, length of words and texts does not really matter THAT much (message boxes, rollover help boxes and buttons WILL stretch to fit the text string). However you will notice once the translation is inserted that space IS limited in quite a few areas so be brief, and try not to use words that are considerably longer than the English original.;;;;;;;;;;X
##;13) ALL CELLS in column 'L' in this document MUST contain a character!;;;;;;;;;;X
##;14) The LAST CELL in the 'A' column MUST contain the string '#EOF';;;;;;;;;;X
##;15) If you want to begin a string with a ' (citation mark), you will need to type it twice (Excel will read the first one as a commentary which is not exported into the actual text database file);;;;;;;;;;X
##;16) Test any special punctuation symbols and characters for proper displaying by the game first, before using those in other texts.;;;;;;;;;;X
##;;;;;;;;;;;X
##;WHEN DONE:;;;;;;;;;;X
##;Save as 'Semicolon Separated (.csv)' format, and make sure file name is not changed.;;;;;;;;;;X
##;;;;;;;;;;;X
##;NOTE:;;;;;;;;;;X
##;If Excel complains about an 'Error in formula' when the cell content begins with a '+' or '-' sign, type a ' (citation mark) in front of the plus or minus.;;;;;;;;;;X
##;;;;;;;;;;;X
## ========================;========================;========================;========================;========================;========================;========================;========================;========================;;========================;X
## LANGUAGE;English;French;Italian;Spanish;German;Polish;Portuguese;Russian;Extra1;Extra2;X
## ========================;========================;========================;========================;========================;========================;========================;========================;========================;;========================;X
###########################################;;;;;;;;;;;X
########### MESSAGE HANDLER ############;;;;;;;;;;;X
###########################################;;;;;;;;;;;X
##;;;;;;;;;;;X
#  PLAYER TITLES;;;;;;;;;;;X
##;;;;;;;;;;;X
CONVOYLOSSREP_1;Failure!;Echec !;Disastro!;¡Fracaso!;Fehlschlag!;Pora¿ka!;;Ïğîâàë!;;;X
CONVOYLOSSREP_2;%t, the;%t, le convoi;%t, il nostro convoglio;%t, el convoy;%t, unser Konvoi;%t, nasz konwój:;;%t, íàø;;;X
CONVOYLOSSREP_3;%s;%s;%s;%s;%s;%s;;%s;;;X
CONVOYLOSSREP_4;have lost the following:;a perdu;ha perso le seguenti navi:;ha perdido lo siguiente:;hat folgende Schiffe verloren:;utraci³ nastêpuj¹ce jednostki:;;ïîíåñ ïîòåğè:;;;X
CONVOYLOSSREP_5;%s;%s;%s;%s;%s;%s;;%s.;;;X
CONVOYLOSSREP_6;%s;%s;%s;%s;%s;%s;;%s;;;X
CONVOYLOSSREP_LOG;The %s lost %s.;Le convoi %s a perdu %s.;Il convoglio %s ha perso %s.;El convoy %s ha perdido: %s.;Ein Konvoi %s verlor %s.;Konwój: %s utraci³: %s.;;Íàø %s ïîíåñ ïîòåğè: %s.;;;X
CONVOYLOSSREP_BTN1;È®ÀÎ ;OK;;;;;;;;;X
CONVOYLOSSREP_BTN2;±×°÷À¸·Î ;Goto;;;;;;;;;X
##;;;;;;;;;;;X
CONVOYLOSSTREP_SETUP;When you sink ships in another nations convoy;Lorsque vous coulez les navires d'un convoi;Se affondi le navi di un convoglio straniero;Cuando hundas barcos de un convoy de otra nación;Wenn Sie Konvoischiffe einer anderen Nation versenken;Kiedy zatopisz okrêty we wrogim konwoju;;Êîãäà ìû òîïèì êîğàáëè âğàæåñêîãî êîíâîÿ;;;X
CONVOYLOSSTREP_HEADER;NAVAL BRIEFING%s;RAPPORT NAVAL%s;RAPPORTO DELLA MARINA%s;INFORME DE LA ARMADA%s;MARINE-EINSATZBESPRECHUNG%s;Raport sztabu marynarki%s;;ÑÎÎÁÙÅÍÈÅ ÂÌÔ%s;;;X
CONVOYLOSSTREP_1;Success!;Victoire !;Vittoria!;¡Éxito!;Erfolg!;Sukces!;;Ïîáåäà!;;;X
CONVOYLOSSTREP_2;%t, our forces in;%t, nos forces de;%t, le nostre forze in;%t, nuestras fuerzas de;%t, unsere Streitkräfte in;%t, nasze si³y w:;;%t, íàø ôëîò â çîíå;;;X
CONVOYLOSSTREP_3;%s;%s;%s;%s;%s;%s;;%s;;;X
CONVOYLOSSTREP_4;have sank the following from a convoy:;ont infligé les pertes suivantes à un convoi :;hanno affondato le seguenti navi di un convoglio:;han hundido lo siguiente de un convoy:;haben folgende Schiffe versenkt:;zatopi³y nastêpuj¹ce okrêty konwoju:;;íàíåñ ïîòåğè âğàæåñêîìó êîíâîş:;;;X
CONVOYLOSSTREP_5;%s;%s;%s;%s;%s;%s;;%s;;;X
CONVOYLOSSTREP_6;%s;%s;%s;%s;%s;%s;;%s;;;X
CONVOYLOSSTREP_LOG;Our forces in %s have sunk %s.;Nos forces de %s ont coulé %s.;Le nostre forze in %s hanno affondato %s.;Nuestras fuerzas en %s han hundido %s.;Unsere Streitkräfte in %s haben %s versenkt.;Nasze si³y w: %s zatopi³y: %s.;;Íàø ôëîò â çîíå %s ïîòîïèë %s.;;;X
CONVOYLOSSTREP_BTN1;È®ÀÎ ;OK;;;;;;;;;X
CONVOYLOSSTREP_BTN2;±×°÷À¸·Î ;Goto;;;;;;;;;X
##;;;;;;;;;;;X
CONVOYLOSSMC_SETUP;When a country military controlled by you loses ships in a convoy;Lorsqu'une marine contrôlée par votre pays perd des navires dans un convoi;Quando nazioni sotto il tuo controllo militare perdono navi di un convoglio;Cuando los militares controlados por tu país pierden un barco en un convoy;Wenn eine Nation unter Oberbefehl Konvoiverluste erleidet;Kiedy kraj nad którym masz kontrolê wojskow¹ traci statki w konwoju;;Êîãäà âîşşùàÿ ñòğàíà, êîíòğîëèğóåìàÿ âàìè, òåğÿåò ñóäà â êîíâîå;;;X
CONVOYLOSSMC_HEADER;NAVAL BRIEFING%s;COMPTE RENDU NAVAL%s;RAPPORTO DELLA MARINA%s;BRIEFING NAVAL%s;MARINE-EINSATZBESPRECHUNG%s;RAPORT MARYNARKI%s;;ÑÎÎÁÙÅÍÈÅ ÂÌÔ%s;;;X
CONVOYLOSSMC_1;Failure!;Échec !;Fallimento!;Fracaso!;Verlustmeldung!;Pora¿ka!;;Ïğîâàë!;;;X
CONVOYLOSSMC_2;%t, a convoy from %s in;%t, un convoi de %s en;%t, un convoglio da %s in;%t,un convoy de %s en;%t, ein Konvoi aus %s in;%t, konwój z: %s w:;;%t, êîíâîé èç %s â;;;X
CONVOYLOSSMC_3;%s;%s;%s;%s;%s;%s;;%s;;;X
CONVOYLOSSMC_4;has lost the following;a perdu;ha perso;ha perdido los siguientes;hat folgende Verluste erlitten:;straci³ nastêpuj¹ce statki:;;ïîòåğÿëà ñëåäóşùåå;;;X
CONVOYLOSSMC_5;%s;%s;%s;%s;%s;%s;;%s;;;X
CONVOYLOSSMC_6;%s;%s;%s;%s;%s;%s;;%s;;;X
CONVOYLOSSMC_LOG;A convoy from %s in %s has lost %s.;Un convoi de %s en %s a perdu %s.;Un convoglio da %s in %s ha perso %s.;Un convoy de %s en %s ha perdido %s.;Ein Konvoi aus %s in %s hat folgende Verluste erlitten: %s.;Konwój z: %s w: %s straci³ nastêpuj¹ce statki: %s.;;Êîíâîé èç %s â %s ïîòåğÿë %s.;;;X
CONVOYLOSSMC_BTN1;È®ÀÎ ;OK;;;;;;;;;X
CONVOYLOSSMC_BTN2;±×°÷À¸·Î ;Goto;;;;;;;;;X
##;;;;;;;;;;;X
CONVOYATTFAIL_SETUP;When an attack on convoy fails to inflict any damage;Quand une attaque sur un convoi échoue à infliger le moindre dégât;Quando un attacco a un convoglio non riesce a infliggere alcun danno;Cuando un ataque a un convoy fálla y no inflinge daño alguno;Wenn ein Angriff auf einen Konvoi keinen Schaden anrichtet;Kiedy atak na konwój nie wywo³uje ¿adnych zniszczeñ;;Êîãäà íàïàäåíèå íà êîíâîé íå íàíåñëî íèêàêîãî óùåğáà;;;X
CONVOYATTFAIL_HEADER;NAVAL BRIEFING%s;RAPPORT NAVAL%s;RAPPORTO DELLA MARINA%s;INFORME DE LA ARMADA%s;MARINE-EINSATZBESPRECHUNG%s;RAPORT MARYNARKI%s;;ÑÎÎÁÙÅÍÈÅ ÂÌÔ%s;;;X
CONVOYATTFAIL_1;Convoy attack failure!;Échec de l'attaque du convoi !;Fallimento dell'attacco al convoglio!;El Ataque al convoy fálla!;Angriff auf Konvoi fehlgeschlagen!;Niepowodzenie ataku na konwój!;;Ïğîâàë àòàêè íà êîíâîé;;;X
CONVOYATTFAIL_2;%t, the commander of\n§W%s§§\nattacked a convoy from;%t, le commandant de\n§W%s§§\na attaqué un convoi de;%t, il comandante del\n§W%s§§\nha attaccato un convoglio di;%t, el comandante de\n§W%s§§\nataca un convoy desde;%t, der Kommandant von\n§W%s§§\nhat einen Konvoi von;%t, dowódca:\n§W%s§§\nzaatakowa³ konwój z:;;%t, êîìàíäèğ\n§W%s§§\n àòàêîâàë êîíâîé èç;;;X
CONVOYATTFAIL_3;%s;%s;%s;%s;%s;%s;;%s;;;X
CONVOYATTFAIL_4;in the waters of; en;nelle acque di;en aguas de;im Seegebiet;na wodach:;;â âîäàõ;;;X
CONVOYATTFAIL_5;%s;%s;%s;%s;%s;%s;;%s;;;X
CONVOYATTFAIL_6;but failed to inflict any damage to it!\n%s ;mais a échoué à lui infliger le moindre dégât !\n%s ;ma non è riuscito a infliggere alcun danno al convoglio!\n%s;pero no pudo infligir daño alguno en el!\n%s;erfolglos angegriffen!\n%s;ale nie spowodowa³ ¿adnych zniszczeñ!%s;;íî íå ñìîãëè ïğè÷èíèòü êàêîé-ëèáî âğåä!\n%s;;;X
CONVOYATTFAIL_LOG;%s failed to damage a convoy from %s.;%s a échoué à endommager le convoi de %s.;%s non è riuscito a danneggiare un convoglio di %s.;%s no daña al convoy desde %s.;%s hat erfolglos einen Konvoi aus %s angegriffen.;%s nie dokona³ ¿adnych zniszczeñ w konwoju z prowincji: %s.;;%s íå ïîâğåäèëè êîíâîé èç %s.;;;X
CONVOYATTFAIL_BTN1;È®ÀÎ ;OK;;;;;;;;;X
CONVOYATTFAIL_BTN2;±×°÷À¸·Î ;Goto;;;;;;;;;X
##;;;;;;;;;;;X
CONVOYDEFSUCC_SETUP;When enemy attack on convoy fails;Quand une attaque ennemie sur un convoi échoue;Quando un attacco nemico a un convoglio fallisce;Cuando el enemigo ataca un convoy y falla;Wenn ein feindlicher Angriff auf einen Konvoi keinen Schaden anrichtet;Kiedy atak wroga na konwój nie powodzi siê;;Êîãäà íàïàäåíèå âğàãà íà êîíâîé íå óäàëîñü;;;X
CONVOYDEFSUCC_HEADER;NAVAL BRIEFING%s;RAPPORT NAVAL%s;RAPPORTO DELLA MARINA%s;INFORME DE LA ARMADA%s;MARINE-EINSATZBESPRECHUNG%s;RAPORT MARYNARKI%s;;ÑÎÎÁÙÅÍÈÅ ÂÌÔ%s;;;X
CONVOYDEFSUCC_1;Success!;Victoire !;Successo!;Éxito!;Erfolg!;Sukces!;;Óñïåõ!;;;X
CONVOYDEFSUCC_2;%t, a convoy in;%t, un convoi en;%t, un convoglio in;%t, un convoy en;%t, ein Konvoi in;%t, konwój w:;;%t, êîíâîé â;;;X
CONVOYDEFSUCC_3;%s;%s;%s;%s;%s;%s;;%s;;;X
CONVOYDEFSUCC_4;repelled an attack from;a repoussé une attaque de;ha respinto un attacco di;repele un ataque desde;hat sich erfolgreich verteidigt gegen einen Angriff von;odpar³ atak z:;;îòáèëè àòàêó èç;;;X
CONVOYDEFSUCC_5;%s;%s;%s;%s;%s;%s;;%s;;;X
CONVOYDEFSUCC_6;%s;%s;%s;%s;%s;%s;;%s;;;X
CONVOYDEFSUCC_LOG;A convoy in %s repelled an attack from %s.;Un convoi en %s a repoussé une attaque de %s.;Un convoglio in %s ha respinto un attacco di %s.;Un convoy en %s repele un ataque de %s.;Ein Konvoiu in %s hat einen Angriff von %s abgewiesen.;Konwój w: %s odpar³ atak z: %s.;;Êîíâîé â %s îòáèë àòàêó îò %s.;;;X
CONVOYDEFSUCC_BTN1;È®ÀÎ ;OK;;;;;;;;;X
CONVOYDEFSUCC_BTN2;±×°÷À¸·Î ;Goto;;;;;;;;;X
##;;;;;;;;;;;X
PROVAALOSSREP_SETUP;When one of our air units is damaged by enemy anti aircraft batteries;Quand un de nos escadrons est endommagé par la DCA ennemie;Quando una delle nostre unità aeree è danneggiata dalle batterie anti aeree nemiche;Cuando una de nuestras naves aéreas ha sido dañada por baterias anti-aéreas enemigas;Wenn eine unserer Luftwaffeneinheiten durch gegnerische Flak beschädigt wird;Kiedy jedna z naszych eskadr doœwiadcza uszkodzeñ z powodu ognia przeciwlotniczego;;Êîãäà îäíà èç íàøèõ àâèà÷àñòåé ïîâğåæäåíà âğàæåñêèìè áàòàğåÿìè ÏÂÎ;;;X
PROVAALOSSREP_HEADER;AIR FORCE BRIEFING%s;RAPPORT AERIEN%s;RAPPORTO DELL'AERONAUTICA%s;INFORME DE LA FUERZA AÉREA%s;LUFTWAFFEN-EINSATZBESPRECHUNG%s;RAPORT SI£ POWIETRZNYCH%s;;ÑÎÎÁÙÅÍÈÅ ÂÂÑ%s;;;X
PROVAALOSSREP_1;Air Losses Report;Rapport des pertes aériennes;Rapporto sulle perdite aeree;Reporte de pérdidas aéreas;Bericht über Luftwaffen-Verluste;Raport strat w si³ach potwietrznych;;Îò÷åò î ïîòåğÿõ â âîçäóõå;;;X
PROVAALOSSREP_2;%t,\n§W%s§§\ntook losses by the anti aircraft batteries of;%t,\n§W%s§§\na subi des pertes de la part de la DCA de;%t,\n§W%s§§\nè stato danneggiato dalle batterie anti aeree di;%t,\n§W%s§§\ntuvo pérdidas por las baterías antiaéreas de;%t,\n§W%s§§\nhat Verluste erlitten durch die Flugabwehr von;%t,\n§W%s§§\ndoœwiadcza uszkodzeñ z powodu ognia przeciwlotniczego pañstwa:;;%t,\n§W%s§§\n ïîíåñ ïîòåğè îò ÏÂÎ â;;;X
PROVAALOSSREP_3;%s;%s;%s;%s;%s;%s;;%s;;;X
PROVAALOSSREP_4;in the skies above;dans le ciel de;nei cieli sopra;en los cielos de;am Himmel über;nad prowincj¹:;;â íåáå íàä;;;X
PROVAALOSSREP_5;%s;%s;%s;%s;%s;%s;;%s;;;X
PROVAALOSSREP_6;%s;%s;%s;%s;%s;%s;;%s;;;X
PROVAALOSSREP_LOG;;;;;;;;;;;X
PROVAALOSSREP_BTN1;È®ÀÎ ;OK;;;;;;;;;X
PROVAALOSSREP_BTN2;±×°÷À¸·Î ;Goto;;;;;;;;;X
##;;;;;;;;;;;X
PROVAAWEREP_SETUP;When our anti aircraft batteries inflict damage to enemy air units;Quand notre DCA endommage des escadrons ennemis;Quando una delle nostre batterie anti aeree danneggia unità aeree nemiche;Cuando nuestras Baterias Anti Aéreas inflingen daños a las fuerzas aéreas enemigas;Wenn unsere Flugabwehr der gegnerischen Luftwaffe Verluste zufügt;Kiedy nasze baterie przeciwlotnicze zadaj¹ uszkodzenia obcym si³om powietrznym;;Êîãäà íàøè áàòàğåè ÏÂÎ íàíåñëè óğîí âîçäóøíûì åäèíèöàì ïğîòèâíèêà ;;;X
PROVAAWEREP_HEADER;ARMY BRIEFING%s;RAPPORT TERRESTRE%s;RAPPORTO TERRESTRE%s;INFORME DEL EJÉRCITO DE TIERRA%s;ARMEE-EINSATZBESPRECHUNG%s;RAPORT WOJSKOWY%s;;ÑÎÎÁÙÅÍÈÅ ÂÑ%s;;;X
PROVAAWEREP_1;AA Defence Report;Rapport de la DCA;Rapporto della difesa anti aerea;Reporte de la defensa AA;Bericht der Flugabwehr;Raport obrony przeciwlotniczej;;Äîêëàä ÏÂÎ;;;X
PROVAAWEREP_2;%t, the anti aircraft batteries in;%t, la DCA en;%t, le batterie anti aeree in;%t, Baterias Anti Aéreas en;%t, die Flugabwehr in;%t, baterie przeciwlotnicze w prowincji:;;%t, áàòàğåè ÏÂÎ â;;;X
PROVAAWEREP_3;%s;%s;%s;%s;%s;%s;;%s;;;X
PROVAAWEREP_4;shot down invading planes of;a abattu des avions de;hanno abbattuto aerei di;Aeronaves invasoras derribadas ;hat Abschüsse erzielt bei einfliegenden Feindflugzeugen von;zestrzeli³y atakuj¹ce samoloty pañstwa:;;ñáèòûå âòîğãøèåñÿ ñàìîëåòû;;;X
PROVAAWEREP_5;%s;%s;%s;%s;%s;%s;;%s;;;X
PROVAAWEREP_6;%s;%s;%s;%s;%s;%s;;%s;;;X
PROVAAWEREP_LOG;;;;;;;;;;;X
PROVAAWEREP_BTN1;È®ÀÎ ;OK;;;;;;;;;X
PROVAAWEREP_BTN2;±×°÷À¸·Î ;Goto;;;;;;;;;X
##;;;;;;;;;;;X
PROVAAOTHERREP_SETUP;When anti aircraft batteries of another country inflict damage to air units;Quand la DCA d'un autre pays endommage des escadrons ennemis;Quando le batterie anti aeree di un'altra nazione danneggiano unità aeree;Cuando Baterias Anti Aéreas de otro pais inflingen daños a nuestras Fuerzas Aéreas;Wenn die Flugabwehr eines anderen Landes einer Luftwaffe Verluste zufügt;Kiedy baterie przeciwlotnicze wroga zadaj¹ uszkodzenia naszym si³om powietrznym;;Êîãäà áàòàğåè ÏÂÎ äğóãîé ñòğàíû íàíåñëè óùåğá ÂÂÑ;;;X
PROVAAOTHERREP_HEADER;INTELLIGENCE BRIEFING%s\nConcerning;RAPPORT DES RENSEIGNEMENTS%s\nConcernant;RAPPORTO DEI SERVIZI SEGRETI%s\nSu;INFORME DE INTELIGENCIA%s\nAcerca de;AUFKLÄRUNGSBESPRECHUNG%s\nbetreffend;RAPORT WYWIADU%s\nDotyczy:;;ÑÎÎÁÙÅÍÈÅ ĞÀÇÂÅÄÊÈ%s\nÎ;;;X
PROVAAOTHERREP_1;%s;%s;%s;%s;%s;%s;;%s;;;X
PROVAAOTHERREP_2;%t, their anti aircraft batteries in;%t, sa DCA en;%t, le loro batterie anti aeree in;%t, sus Baterias Anti Aéreas en;%t, die Flugabwehr in;%t, ich baterie przeciwlotnicze w prowincji:;;%t, èõ áàòàğåè ÏÂÎ â;;;X
PROVAAOTHERREP_3;%s;%s;%s;%s;%s;%s;;%s;;;X
PROVAAOTHERREP_4;shot down invading planes of;a abattu des avions de;hanno abbattuto aerei di;Aeronaves invasoras derribadas ;hat Abschüsse erzielt bei einfliegenden Feindflugzeugen von;zestrzeli³y atakuj¹ce samoloty pañstwa:;;ñáèòûå âòîğãøèåñÿ ñàìîëåòû;;;X
PROVAAOTHERREP_5;%s;%s;%s;%s;%s;%s;;%s;;;X
PROVAAOTHERREP_6;%s;%s;%s;%s;%s;%s;;%s;;;X
PROVAAOTHERREP_LOG;;;;;;;;;;;X
PROVAAOTHERREP_BTN1;È®ÀÎ ;OK;;;;;;;;;X
PROVAAOTHERREP_BTN2;±×°÷À¸·Î ;Goto;;;;;;;;;X
##;;;;;;;;;;;X
ATTRLOSSWEREP_SETUP;When one of our units is damaged by attrition;Quand une de nos unités est endommagée par l'usure;Quando una delle nostre unità è danneggiata a causa del logoramento;Cuando una de nuestras unidades está dañada por desgaste;Wenn eine unserer Einheiten durch Abnutzung Verluste erleidet;Kiedy jedna z naszych jednostek doznaje strat z powodu wyczerpania;;Êîãäà îäíî èç íàøèõ ïîäğàçäåëåíèé ïîíåñëî ïîòåğè èç-çà èñòîùåíèÿ;;;X
ATTRLOSSWEREP_HEADER;GENERAL STAFF BRIEFING%s;RAPPORT D'ÉTAT-MAJOR%s;RAPPORTO DELLO STATO MAGGIORE%s;INFORME DE LA PLANA MAYOR%s;BERICHT DES GENERALSTABS%s;RAPORT SZTABU GENERALNEGO%s;;ÑÎÎÁÙÅÍÈÅ ÃÅÍÅĞÀËÜÍÎÃÎ ØÒÀÁÀ%s;;;X
ATTRLOSSWEREP_1;Attrition Report;Rapport d'usure;Rapporto sul logoramento;Reporte de Desgaste;Verlustbericht;Raport dot. wyczerpania;;Îò÷åò îá èñòîùåíèè;;;X
ATTRLOSSWEREP_2;%t,;%t,;%t,;%t,;%t,;%t,;;%t,;;;X
ATTRLOSSWEREP_3;%s;%s;%s;%s;%s;%s;;%s;;;X
ATTRLOSSWEREP_4;currently located at;située actuellement à;attualmente in;actualmente localizado en;befindet sich momentan in;aktualnie zlokalizowane w prowincji:;;â íàñòîÿùåå âğåìÿ íàõîäèòñÿ â;;;X
ATTRLOSSWEREP_5;%s;%s;%s;%s;%s;%s;;%s;;;X
ATTRLOSSWEREP_6;is taking attrition damage!\n%s;souffre d'usure !\n%s;sta subendo danni da logoramento!\n%s;está recibiendo daño de desgaste!\n%s;und nimmt Schaden durch Abnutzung!\n%s;doznaje strat z powodu wyczerpania!\n%s;;ïîëó÷àåò èçíîñ è ïîâğåæäåíèÿ!\n%s;;;X
ATTRLOSSWEREP_LOG;;;;;;;;;;;X
ATTRLOSSWEREP_BTN1;È®ÀÎ ;OK;;;;;;;;;X
ATTRLOSSWEREP_BTN2;¼±ÅÃ ;Select;;;;;;;;;X
##;;;;;;;;;;;X
ATTRLOSSBIGWEREP_SETUP;When one of our units is damaged by severe attrition;Quand une de nos unités souffre d'une usure importante;Quando una delle nostre unità è danneggiata da severo logoramento;Cuando una de nuestras unidades esta dañada por severo desgaste;Wenn eine unserer Einheiten sehr stark abgenutzt wird;Kiedy jedna z naszych jednostek doznaje strat z powodu skrajnego wyczerpania;;Êîãäà îäíî èç íàøèõ ïîäğàçäåëåíèé ïîíåñëî ïîòåğè èç-çà ñèëüíîãî èñòîùåíèÿ;;;X
ATTRLOSSBIGWEREP_HEADER;GENERAL STAFF BRIEFING%s;RAPPORT D'ÉTAT-MAJOR%s;RIUNIONE DELLO STATO MAGGIORE%s;INFORME DE LA PLANA MAYOR%s;BERICHT DES GENERALSTABS%s;RAPORT SZTABU GENERALNEGO%s;;ÑÎÎÁÙÅÍÈÅ ÃÅÍÅĞÀËÜÍÎÃÎ ØÒÀÁÀ%s;;;X
ATTRLOSSBIGWEREP_1;Attrition Report;Rapport d'usure;Rapporto sul logoramento;Reporte de Desgaste;Verlustbericht;Raport dot. wyczerpania;;Îò÷åò îá èñòîùåíèè;;;X
ATTRLOSSBIGWEREP_2;%t,;%t,;%t,;%t,;%t,;%t,;;%t,;;;X
ATTRLOSSBIGWEREP_3;%s;%s;%s;%s;%s;%s;;%s;;;X
