## STRING NAME (do not change!);English;French;Italian;Spanish;German;Polish;Portuguese;Russian;Extra1;Extra2;X
## ========================;========================;========================;========================;========================;========================;========================;========================;========================;;========================;X
##;;;;;;;;;;;X
##;MAJOR NOTE ABOUT THIS FILE:;;;;;;;;;;X
##;;;;;;;;;;;X
##;;;;;;;;;;;X
##;;;;;;;;;;;X
##;This file is loaded before any other text files to ensure that any text replacements to strings defined here will be noted.;;;;;;;;;;X
##;;;;;;;;;;;X
##;;;;;;;;;;;X
##;;;;;;;;;;;X
##;;;;;;;;;;;X
##;EDITING TIPS:;;;;;;;;;;X
##;;;;;;;;;;;X
##;Open this document in Excel, version 5 or later.;;;;;;;;;;X
##;To convert the semicolon-separated list to a normal Excel table, first click on the 'A' above to select the entire 'A' column.;;;;;;;;;;X
##;Select 'Data' -> 'Text to Columns' -> 'Delimited' -> 'Next';;;;;;;;;;X
##;Check 'Semicolon' (ONLY!) -> 'Finish';;;;;;;;;;X
##;Select column 'A' through 'K' (click + drag on letters above columns);;;;;;;;;;X
##;Right-click anywhere on the sheet (inside the selection) and select 'Column width' and set it so that only THREE columns are visible ('45' with 1024 x 768 screen resolution);;;;;;;;;;X
##;Right-click anywhere on the sheet again (still inside the selection) and select 'Format Cells' -> 'Alignment' -> check 'Wrap Text' + select 'Vertical: Top' -> 'OK';;;;;;;;;;X
##;Place the cursor in cell C2 and select 'Window' -> 'Freeze Panes' (allows you to scroll horizontally to see any language in the rightmost column while still having the string names/comments and the English original text in the left and middle column;;;;;;;;;;X
##;CAREFULLY read the instructions in cells B26 - B68;;;;;;;;;;X
##;;;;;;;;;;;X
##;;;;;;;;;;;X
##;NOTES TO TRANSLATORS:;;;;;;;;;;X
##;;;;;;;;;;;X
##;1) '%s' is for indicating where another string is inserted by the engine, and MAY NEVER BE REMOVED! If there are more than one '%s' in a string, they may NOT CHANGE PLACES.;;;;;;;;;;X
##;2) '%d' is for indicating where integer value is inserted by the engine, and MAY NEVER BE REMOVED! If there are more than one '%d' in a string, they may not change places.;;;;;;;;;;X
##;3) '%.0f' is for indicating where non-integer value is inserted by the engine, and MAY NEVER BE REMOVED! 0 can be replaced by another number and defines displayed digits after the decimal point. Add '+' in front of '.' (example: '%+.2f') to display the sign of the number.;;;;;;;;;;X
##;4) '%c' is for indicating where a single character is inserted by the engine, and MAY NEVER BE REMOVED! ;;;;;;;;;;X
##;5) '\%%' can be used to display a single '%' character in texts. Use that with caution and avoid if possible as it could cause issues if used improperly.;;;;;;;;;;X
##;6) '%t' is for indicating where the player's 'title' is inserted, however only in game message boxes.;;;;;;;;;;X
##;7) The characters '#' (hashmark), semicolon, '%' (percentage sign), '¶' (paragraph sign), quotation marks and '\' (backslash) MAY NOT BE USED (except when used as control codes as this will otherwise create serious problems!!! Quotation marks may not even be used in comments -- use a 'citation mark' (single) instead if necessary!);;;;;;;;;;X
##;8) A dollar sign, '$' will always automatically be replaced by the 'ducats' icon.;;;;;;;;;;X
##;9) Any row with a '#' in the first column (column 'A') will be ignored. However, you cannot use any paragraph characters in these rows!!!;;;;;;;;;;X
##;10) To insert a carriage return, insert a '\n' (backslash + n);;;;;;;;;;X
##;11) No formatting can be done in this file. To change the color of a text, insert the following codes in front of the word:;;;;;;;;;;X
##;TEXT COLORS (Red,Green,Blue values):;;;;;;;;;;X
##;§A;0,64,0;;;;;;;;;X
##;§B;0,0,192;;;;;;;;;X
##;§C;128,0,0;;;;;;;;;X
##;§D;255,255,0;;;;;;;;;X
##;§E;255,0,255;;;;;;;;;X
##;§F;255,128,0;;;;;;;;;X
##;§G;0,100,0;;;;;;;;;X
##;§H;128,128,128;;;;;;;;;X
##;§I;0,0,255;;;;;;;;;X
##;§J;0,192,0;;;;;;;;;X
##;§M;100,255,100;;;;;;;;;X
##;§N;255,100,100;;;;;;;;;X
##;§R;240,0,0;;;;;;;;;X
##;§W;255,255,255;;;;;;;;;X
##;§Y;208,232,248;;;;;;;;;X
##;§Z;0,0,0;;;;;;;;;X
##;§§;restores old color;;;;;;;;;X
##;Note that the color change will be applied to all words after the code, until the end of the line that the word is printed on. If several words should have a color change, put the code in front of each of them to be on the safe side. If only one word should have a color change, make sure to reset the color after the word.;;;;;;;;;;X
##;12) Unless otherwise specifically stated, length of words and texts does not really matter THAT much (message boxes, rollover help boxes and buttons WILL stretch to fit the text string). However you will notice once the translation is inserted that space IS limited in quite a few areas so be brief, and try not to use words that are considerably longer than the English original.;;;;;;;;;;X
##;13) ALL CELLS in column 'L' in this document MUST contain a character!;;;;;;;;;;X
##;14) The LAST CELL in the 'A' column MUST contain the string '#EOF';;;;;;;;;;X
##;15) If you want to begin a string with a ' (citation mark), you will need to type it twice (Excel will read the first one as a commentary which is not exported into the actual text database file);;;;;;;;;;X
##;16) Test any special punctuation symbols and characters for proper displaying by the game first, before using those in other texts.;;;;;;;;;;X
##;;;;;;;;;;;X
##;WHEN DONE:;;;;;;;;;;X
##;Save as 'Semicolon Separated (.csv)' format, and make sure file name is not changed.;;;;;;;;;;X
##;;;;;;;;;;;X
##;NOTE:;;;;;;;;;;X
##;If Excel complains about an 'Error in formula' when the cell content begins with a '+' or '-' sign, type a ' (citation mark) in front of the plus or minus.;;;;;;;;;;X
##;;;;;;;;;;;X
## ========================;========================;========================;========================;========================;========================;========================;========================;========================;;========================;X
## LANGUAGE;English;French;Italian;Spanish;German;Polish;Portuguese;Russian;Extra1;Extra2;X
## ========================;========================;========================;========================;========================;========================;========================;========================;========================;;========================;X
DPERSONALITY_GOEBBELS;¿äÁ¦ÇÁ ±«º§½º´Â 2Â÷ ¼¼°è ´ëÀü ±â°£µ¿¾È ´Ù¸¥ ³ªÄ¡ ´ç ÁöµµÀÚ¿ÍÀÇ Çù·Â°ü°è¸¦ ÅëÇØ Èû°ú ¿µÇâ·ÂÀ» ¾ò¾ú´Ù. 1943³â ¸» ÀüÀïÀÌ ÃßÃà±¹¿¡ ºÒ¸®ÇÏ°Ô Àü°³µÇ±â ½ÃÀÛÇßÁö¸¸ ±«º§½º´Â µ¶ÀÏÀÎ¿¡°Ô ÃÑ·ÂÀü°ú µ¿¿øÀ» ¹Ş¾ÆµéÀÌ¶ó´Â ¼±ÀüÀ» °­È­ÇÏ¿´´Ù. ±«º§½º´Â ÀüÀï ³¡±îÁö º£¸¦¸°ÀÇ È÷Æ²·¯ ¿·¿¡ ÀÖ¾ú´Ù. ;During World War II Goebbels increased his power and influence through shifting alliances with other Nazi leaders. By late 1943 the tide of the war was turning against the Axis powers but this only spurred Goebbels to intensify the propaganda by urging the Germans to accept the idea of total war and mobilization. Goebbels remained with Hitler in Berlin to the end.;;;;;;;;;X
NPERSONALITY_TODT;ÅäÆ® Á¶Á÷ ;Organization 'Todt';;;;;;;;;X
DPERSONALITY_TODT;ÇÁ¸®Ã÷ ÅäÆ®´Â 1938³â¿¡ ¾Æ¿ìÅä¹İ °Ç¼³ °èÈ¹ µµÁß ¹Î°£±â¾÷À» »ç¾÷ ½ÃÇàÀÚ¿Í ±â¼úÀû Àü¹®¼ºÀÇ ¿øÃµÀ¸·Î »ïÀ¸¸é¼­ ±×µéÀ» Á¶À²ÇÒ ÇàÁ¤ Á¶Á÷ÀÇ ÇùÈ¸·Î¼­ ÅäÆ® Á¶Á÷À» ¸¸µé¾ú´Ù. 1941³â¿¡ ÅäÆ®¿Í ±×ÀÇ Á¶Á÷Àº ÇÁ¶û½º ³×´ú¶õµå º§±â¿¡ÀÇ ÇØ¾È¿¡ °Ç¼³ÇÒ ´ë¼­¾ç ¹æº®ÀÌ¶ó´Â Å« °èÈ¹À» ¸Ã°Ô µÇ¾ú´Ù. ;In 1938 Todt founded the Organisation Todt proper as a consortium of the administrative offices which Todt had personally set up in the course of the Autobahn project private companies as subcontractors and the primary source of technical engineering expertise. In 1941 Todt and his organization were further charged with a large project the construction of an Atlantic wall to be built on the coasts of occupied France the Netherlands and Belgium.;;;;;;;;;X
NPERSONALITY_BALDWIN;ÁËÃ¥°¨¿¡ ½Ã´Ş¸®´ÂÀÚ ;Guilty Man;;;;;;;;;X
DPERSONALITY_BALDWIN;½ºÅÄ¸® º¼µåÀ©Àº ¿µ±¹ º¸¼ö´ç Á¤Ä¡ÀÎÀÌÀÚ ÃÑ¸®¿´´Ù. º¼µåÀ©Àº ÀüÅëÀûÀÎ ¿µ±¹ º¸¼öÁÖÀÇÀÚ ¿´´Âµ¥ ÀüÀïÀÌ ½ÃÀÛµÇÀÚ ±×ÀÇ ÀÌ¹ÌÁö´Â Ãß¶ôÇß´Ù. ¿Çµç ±×¸£µç º¼µåÀ© Ã¤ÀÓ¹ú¸° ¸Æµµ³Îµå´Â 1939³â ÀüÀï Á÷Àü±îÁö ¿µ±¹ÀÌ ÀüÀï ÁØºñ°¡ µÇ¾îÀÖÁö ¾ÊÀº µ¥ Ã¥ÀÓÀÌ ÀÖ¾ú´Ù. ;Stanley Baldwin was a British Conservative politician statesman and Prime Minister. Baldwin was essentially a One Nation Conservative. The onset of the Second World War would change his public image for the worse. Rightly or wrongly Baldwin along with Chamberlain and MacDonald was held responsible for the United Kingdom's military unpreparedness on the eve of war in 1939.;;;;;;;;;X
NPERSONALITY_SINCLAIR;³½º ;Quex;;;;;;;;;X
DPERSONALITY_SINCLAIR;ÈŞ ½ÌÅ¬·¹¾î Á¦µ¶Àº ¿µ±¹ÀÇ Ã¸º¸ Àå±³¿´´Ù. 1919³âºÎÅÍ 1921³â±îÁö ±×´Â ¿µ±¹ ÇØ±º Ã¸º¸ºÎÀÇ ºÎÀåÀÌ¾ú°í MI6ÀÌ¶ó°í ºÒ¸®´Â ºñ¹Ğ Á¤º¸ Á¶Á÷(SIS) Çü¼º¿¡ ±â¿©ÇÏ¿´´Ù. 1938³â¿¡ µÎ ¹øÂ° ÀüÀïÀÌ ¾î·ÅÇ²ÀÌ ´Ù°¡¿ÀÀÚ ½ÌÅ¬·¹¾î´Â »çº¸Å¸ÁÖ ÀÓ¹«¸¦ ÇÏ´Â D ºÎ¼­¸¦ Ã¢¼³ÇÏ¿´´Ù. 1938³â º½¿¡ ±×´Â ºí·¹Ãú¸® °ø¿øÀ» ÀüÀï Ã¸º¸±¹À¸·Î »ç¿ëÇÏ±â À§ÇØ °³ÀÎ µ·À» µé¿© ±¸¸ÅÇÏ¿´´Ù. ;Admiral Sir Hugh Sinclair was a British intelligence officer. Between 1919 and 1921 he was Director of British Naval Intelligence and helped to set up the Secret Intelligence Service (SIS commonly MI6) before the Second World War. In 1938 with a second war looming Sinclair set up Section D dedicated to sabotage. In spring of 1938 using his own money he bought Bletchley Park to be a wartime intelligence station.;;;;;;;;;X
NPERSONALITY_CHAMBERLAIN;ÆòÈ­ÁÖÀÇÀÚ ;The Pacifier;;;;;;;;;X
DPERSONALITY_CHAMBERLAIN;³×ºô Ã¼ÀÓ¹ú¸°Àº 1937³â 5¿ùºÎÅÍ 1940³â±îÁö ¿µ±¹ÀÇ ÃÑ¸®¸¦ ¸Ã¾Ò´ø ¿µ±¹ÀÇ º¸¼ö´ç Á¤Ä¡ÀÎÀÌ´Ù. Ã¼ÀÓ¹ú¸°Àº ´ëµ¶ÀÏ ¾çº¸ Á¤Ã¥À¸·Î À¯¸íÇÑµ¥ Æ¯È÷ ±×´Â 1938³â¿¡ Ã¼ÄÚÀÇ ¼öµ¥ÅÙ¶õÆ®¸¦ µ¶ÀÏ¿¡°Ô ³Ñ°ÜÁÖ¾ú´ø ¹ÀÇî Á¶¾à¿¡ ¼­¸íÇÏ¿´´Ù. ;Neville Chamberlain was a British Conservative politician who served as Prime Minister of the United Kingdom from May 1937 to May 1940. Chamberlain is best known for his appeasement foreign policy and in particular for his signing of the Munich Agreement in 1938 conceding the Sudetenland region of Czechoslovakia to Germany.;;;;;;;;;X
NPERSONALITY_HALIFAX;Å¸Çù°¡ ;The Appeaser;;;;;;;;;X
DPERSONALITY_HALIFAX;¿¡µå¿öµå ¿ìµå ·Îµå ÇÛ¸®ÆÑ½º´Â 1930³â´ë ¿µ±¹ º¸¼ö´çÀÇ ¿ø·Î Áß ÇÏ³ª¿´´Ù. ±×´Â 1938³âºÎÅÍ 1940³â±îÁö ¿Ü¹« Àå°üÀ¸·Î ÀÏÇÑ °ÍÀ» Æ÷ÇÔÇØ 1930³â´ë ¿©·¯ Àå°üÁ÷À» ¸Ã¾Ò´Ù. ±×´Â 2Â÷ ¼¼°è ´ëÀü Á÷Àü ´ëµ¶ÀÏ ¾çº¸ Á¤Ã¥ÀÇ ÀÔ¾ÈÀÚ Áß ÇÏ³ª·Î ¿©°ÜÁø´Ù. ;The Viscount Halifax from 1934 until 1944 was one of the most senior British Conservative politicians of the 1930s during which he held several senior ministerial posts most notably as Foreign Secretary from 1938 to 1940. As such he is often regarded as one of the architects of the policy of appeasement prior to World War II.;;;;;;;;;X
NPERSONALITY_CIANO;ÆÄ½Ã½ºÆ® ½ÊÀÚ±º ;Fascist Crusader;;;;;;;;;X
DPERSONALITY_CIANO;ÀÜ °¥·¹¾ÆÃÊ Ä¡¾Æ³ë´Â ¹«¼Ö¸®´ÏÀÇ »çÀ§¿´°í ÀÌÅ»¸®¾ÆÀÇ ¿Ü¹« Àå°üÀÌ¾ú´Ù. 1939³â ÀÌÈÄ Ä¡¾Æ³ë´Â ³ªÄ¡ µ¶ÀÏ°ú 2Â÷ ¼¼°è ´ëÀü¿¡ ´ëÇØ È¯¸êÀ» ´À³¢±â ½ÃÀÛÇßÁö¸¸ ÀÌÅ»¸®¾Æ Á¤±ÇÀº µ¶ÀÏ°ú ÇÔ²² ¾ç¸é ÀüÀïÀ» ½ÃÀÛÇÏ°í ¸»¾Ò´Ù. ÇÏÁö¸¸ ±×´Â ½ÇÆĞ·Î ³¡³­ ±×¸®½º Ä§°ø¿¡´Â Âù¼ºÇÏ¿´´Ù. Ä¡¾Æ³ë´Â ¹«¼Ö¸®´ÏÀÇ ½Ç°¢À» ÁÖµµÇß´Âµ¥ ÀÌÅ»¸®¾Æ »çÈ¸°øÈ­±¹ÀÌ ¼¼¿öÁöÀÚ ¹İ¶õ ÇøÀÇ·Î µ¶ÀÏ±º¿¡ ÀÇÇØ Ã³ÇüµÇ¾ú´Ù. ;Gian Galeazzo Ciano was an Italian Minister of Foreign Affairs and Benito Mussolini's son-in-law. After 1939 Ciano became increasingly disenchanted with Nazi Germany and the course of World War II although when the Italian regime embarked in the ill-advised parallel war alongside Germany he went along fairly convinced even through the terribly-devised Italian invasion of Greece and its subsequent setbacks. Ciano was effectively executed for dissenting against the Duce's will.;;;;;;;;;X
NPERSONALITY_AUTARKIC;ÆÄ½Ã½ºÆ® °æÁ¦ ÀÚ¸³ Á¤Ã¥ ;The Fascist Autarkic;;;;;;;;;X
DPERSONALITY_AUTARKIC;º£´ÏÅä ¹«¼Ö¸®´Ï´Â ÆÄ½Ã½ºÆ®´çÀ» ÀÌ²ö ÀÌÅ»¸®¾Æ Á¤Ä¡ÀÎÀÌ¾ú°í ÆÄ½ÃÁòÀÇ Ã¢½ÃÀÚ Áß ÇÏ³ª¿´´Ù. ¹«¼Ö¸®´Ï´Â »ê¾÷ÀÇ ±¹À¯È­¸¦ ¹Ğ¾îºÙ¿´°í 1935³â¿¡ ÀÌÅ»¸®¾Æ »ê¾÷ÀÇ 4ºĞÀÇ 3Àº ±¹°¡ ¼ÒÀ¯¶ó°í ¼±¾ğÇÏ¿´´Ù. ¶ÇÇÑ ±×´Â ÀÌÅ»¸®¾Æ¸¦ °æÁ¦ ÀÚ¸³ ±¹°¡·Î ¹Ù²Ù·Á°í ³ë·ÂÇß´Âµ¥ ±×¸¦ À§ÇØ µ¶ÀÏÀ» Á¦¿ÜÇÑ ´ëºÎºĞÀÇ ±¹°¡¿ÍÀÇ ±³¿ª¿¡ ³ôÀº Àåº®À» ¼¼¿ü´Ù. ;Benito Mussolini was an Italian politician who led the National Fascist Party and is credited with being one of the key figures in the creation of Fascism. Mussolini pushed for government control of business: by 1935 Mussolini claimed that three quarters of Italian businesses were under state control. He also attempted to turn Italy into a self-sufficient autarky instituting high barriers on trade with most countries except Germany.;;;;;;;;;X
NPERSONALITY_PARIANI;ÀüÀïºÎ Â÷°ü ;Under-Secretary of War;;;;;;;;;X
DPERSONALITY_PARIANI;¾Ëº£¸£Åä ÆÄ¸®¾Æ´Ï´Â ÀÌÅ»¸®¾ÆÀÇ Àå±ºÀÌ¾ú´Ù. ±×´Â 1Â÷ ¼¼°è ´ëÀü¿¡ ÂüÀüÇß°í Á¦6 »ê¾Ç¿¬´ëÀÇ ´ëÀåÀ¸·Î º¹¹«Çß´Ù. 1934³âºÎÅÍ 1936³â±îÁö ±×´Â ÃÑÂü¸ğºÎ ºÎÂü¸ğÀåÀÌ¾ú°í 1936³âºÎÅÍ 1939³â±îÁö Âü¸ğÀå °â À°±º Àå°üº¸¿´´Ù. ;Alberto Pariani was an Italian general. He fought during World War I and ended the war as a commander of the 6th Alpini Regiment. From 1934 to 1936 he was Deputy Chief of the General Staff and from 1936 to 1939 he was Chief of the General Staff and Under-Secretary of War.;;;;;;;;;X
NPERSONALITY_CAVAGNARI;±¸¼¼´ë Á¦µ¶ ;Old School Admiral;;;;;;;;;X
DPERSONALITY_CAVAGNARI;µµ¸Ş´ÏÄÚ Ä«¹Ù³ª¸®´Â ÀÌÅ»¸®¾ÆÀÇ Á¦µ¶ÀÌ¾ú´Ù. ±×´Â 1934³â¿¡ ÀÌÅ»¸®¾Æ ÇØ±ºÀÇ Âü¸ğÀåÀÌ µÇ¾ú°í ÈÄ¿¡ ÇØ±º Àå°üº¸°¡ µÇ¾ú´Ù. ±×´Â ÀÌÅ»¸®¾Æ ÇØ±ºÀ» ÁöÁßÇØ ³»ÀÇ °­±ºÀ¸·Î ¸¸µé¾úÁö¸¸ ÇØ±º Ç×°øÀü¼úÀ» µµÀÔÇÏÁö ¾ÊÀº °ÍÀº ±×ÀÇ Àß¸øÀÌ¾ú´Ù. ±×´Â ¶ÇÇÑ Ç×°ø¸ğÇÔ°ú ·¹ÀÌ´õ »ç¿ëµµ ¹İ´ëÇÏ¿´´Ù. ;Domenico Cavagnari was an Italian admiral. He became the chief of staff of the Italian Navy in 1934 and later became the Undersecretary of State governing naval affairs. He was credited with shaping the Italian Navy into a strong force in the Mediterranean Sea but in fact it was his fault for not introducing naval aviation to Italy. He also opposed the use of radars and carriers.;;;;;;;;;X
NPERSONALITY_MUSSOLINI_FM;°ø°İÀûÀÎ ¹ÎÁ·ÁÖÀÇÀÚ ;Aggressive Nationalist;;;;;;;;;X
DPERSONALITY_MUSSOLINI_FM;º£´ÏÅä ¹«¼Ö¸®´Ï´Â ´ë¿Ü Á¤Ã¥¿¡ ÀÖ¾î ±×°¡ ±Ç·Â¿¡ ÀÌ¸£±â±îÁö ÁÖÀåÇÏ¿´´ø ¹İÁ¦±¹ÁÖÀÇ Á¤Ã¥¿¡¼­ ±Ø´ÜÀûÀÎ °ø°İÀû ¹ÎÁ·ÁÖÀÇ Á¤Ã¥À¸·Î Á¤Ã¥ ±âÁ¶¸¦ ¹Ù²Ù¾ú´Ù. ±×´Â ÀÌÅ»¸®¾Æ¸¦ À§´ëÇÏ°í Á¸°æ¹Ş°í µÎ·Á¿òÀ» ÁÖ´Â ±¹°¡·Î ¸¸µé±â¸¦ ²Ş²Ù¾ú´Ù. ±×´Â Ã³À½¿¡ ´ë¿ÜÁ¤Ã¥°ú °ü·ÃÇØ¼­ Á¤Ä¡ÀÎÀ¸·Î ¿©°ÜÁö±â À§ÇØ µ¶ÀÏ¿¡ ´ëÇ×ÇÑ ½ºÆ®·¹»ç Á¶¾àÀ» Ã¼°áÇÏ¿´´Ù. ÇÏÁö¸¸ ¹«¼Ö¸®´ÏÀÇ ´ë¿ÜÁ¤Ã¥Àº °ğ Å« ÀüÈ¯Á¡À» ¸Â¾Ò°í °ø°İÀûÀÎ º»¼ºÀ» µå·¯³»±â¿¡ ÀÌ¸£·¶´Ù. ;In foreign policy Mussolini soon shifted from the anti-imperialism of his lead-up to power to an extreme form of aggressive nationalism. He dreamt of making Italy a nation that was 'great respected and feared' throughout Europe and indeed the world. His first steps into foreign policy seemed to portray him as a 'statesman'. Following the Stresa Front against Germany in 1935 Mussolini's policy took a dramatic turning point and revealed itself once again to be that of an aggressive nature.;;;;;;;;;X
NPERSONALITY_LITVINOV;¹ÎÁÖ±¹°¡µéÀÇ ¼³µæÀÚ ;Persuader of Democracies;;;;;;;;;X
DPERSONALITY_LITVINOV;¸·½É ¸®Æ®ºñ³ëÇÁ´Â ·¯½Ã¾Æ Çõ¸í°¡ÀÌÀÚ À¯¸íÇÑ ¼Ò·Ã ¿Ü¹«À§¿øÀÌ¾ú´Ù. 1930³â¿¡ ÀÌ¿À½ÃÇÁ ½ºÅ»¸°Àº ¿Ü±¹ ¾÷¹«¿Í °ü·ÃµÈ ÀÎ¹ÎÀ§¿øÀ¸·Î ¸®Æ®ºñ³ëÇÁ¸¦ ÀÓ¸íÇß´Ù. Áı´Ü ¾Èº¸ÀÇ È®°íÇÑ ½ÅÀÚÀÎ ¸®Æ®ºñ³ëÇÁ´Â ÇÁ¶û½º¿Í ¿µ±¹°úÀÇ ±ä¹ĞÇÑ °øÁ¶¸¦ Çü¼ºÇÏ´Â°Í¿¡ ¿­¼ºÀÌ¾ú´Ù. 1933³â¿¡ ±×´Â ¹Ì±¹ Á¤ºÎ·Î ÇÏ¿©±İ ¼Ò·Ã Á¤ºÎ¸¦ °ø½ÄÀûÀ¸·Î ÀÎ½ÄÇÏµµ·Ï ¼º°øÀûÀ¸·Î ¼³µæÇß°í 1934³â¿¡ ±×´Â ¼Ò·ÃÀÇ ±¹Á¦ ¿¬¸Í °¡ÀÔÀ» ÃËÁø½ÃÄ×´Ù. ;Maxim Litvinov was a Russian revolutionary and prominent Soviet diplomat. In 1930 Joseph Stalin appointed Litvinov as People's Commissar for Foreign Affairs. A firm believer in collective security Litvinov worked very hard to form a closer relationship with France and Britain. In 1933 he successfully persuaded the United States to officially recognize the Soviet government and then he facilitated the acceptance of the USSR into the League of Nations in 1934.;;;;;;;;;X
NPERSONALITY_KAGANOVICH;°­Ã¶ÀÇ ¶óÀÚ¸£ ;Iron Lazar;;;;;;;;;X
DPERSONALITY_KAGANOVICH;¶óÀÚ¸£ Ä«°¡³ëºñÄ¡´Â ¼Ò·Ã Á¤Ä¡±¹ÀÇ À§¿øÀÌÀÚ ÀÌ¿À½ÃÇÁ ½ºÅ»¸°ÀÇ ÁÖ¿ä µ¿·áÁß ÇÏ³ª¿´´Ù. 1930³â Ä«°¡³ëºñÄ¡´Â ¼Ò·Ã °ø»ê´ç Á¤Ä¡±¹°ú ¸ğ½ºÅ©¹Ù Áö¹æ À§¿øÈ¸ÀÇ À§¿øÀÌ µÇ¾ú´Ù. ±×´Â ³ó¾÷ Áı´ÜÈ­¿Í ±Ş¼ÓÇÑ °ø¾÷È­¸¦ Æ÷ÇÔÇÑ ½ºÅ»¸°ÀÇ °æÁ¦ Á¤Ã¥Áß ¸¹Àº ºÎºĞÀ» ±¸ÇöÇß´Ù. 1937³âºÎÅÍ 1939³â±îÁö ±×´Â Áß°ø¾÷ °ü·Ã ÀÎ¹ÎÀ§¿øÀ» ¿ªÀÓÇß´Ù. 1939³âºÎÅÍ 1940³â±îÁö ±×´Â ¼®À¯»ê¾÷¿¡ °üÇØ ÀÎ¹ÎÀ§¿øÀ» ¿ªÀÓÇß´Ù. ;Lazar Kaganovich was a Soviet politician and administrator and one of the main associates of Joseph Stalin. In 1930 Kaganovich became a member of the Soviet Politburo and the First Secretary of the Moscow Obkom of the Communist Party. He also supervised the implementation of many of Stalin's economic policies including the collectivization of agriculture and rapid industrialization. From 1937 to 1939 he served as Narkom (minister) for Heavy Industry. During 1939-1940 he served as Narkom for the Oil Industry.;;;;;;;;;X
NPERSONALITY_YAGODA;¼÷Ã»´çÇÑ ¼÷Ã»°¡ ;Purged Purger;;;;;;;;;X
DPERSONALITY_YAGODA;°Õ¸®Èå ¾ß°í´Ù´Â 1934³â¿¡¼­ 1936³â±îÁö ½ºÅ»¸° Áı±Ç±âÀÇ º¸¾È¹× Á¤º¸±â°ü NKVD(¿£Ä«º£µ¥)ÀÇ ¼öÀåÀ¸·Î¼­ ÀçÁ÷Çß´Ù. ÀÌ¿À½ÃÇÁ ½ºÅ»¸°¿¡ ÀÇÇØ ÀÓ¸íµÈ ¾ß°í´Ù´Â 1936³â °íÂü º¼¼ÎºñÅ°ÀÎ ·¹ÇÁ Ä«¸Ş³×ÇÁ¿Í ±×¸®°í¸® Áö³ëºñ¿¹ÇÁ¸¦ Ã¼Æ÷ÇÔÀ¸·Î½á ´ë¼÷Ã» ÃÊ±â¸¦ °¨µ¶Çß´Ù. ±×·¯³ª 1938³â 3¿ù Á¦ 21Â÷ ÀçÆÇ¿¡¼­ ¹İ¿ªÀ½¸ğ·Î Ã¼Æ÷ÇÏ¿© À¯ÁËÆÇ°áÀ» ¹Ş¾Ò´Ù. ;Genrikh Yagoda was a Soviet state security official who served as director of the NKVD the Soviet Union's Stalin-era security and intelligence agency from 1934 to 1936. Appointed by Joseph Stalin Yagoda supervised the arrest show trial and execution of the Old Bolsheviks Lev Kamenev and Grigory Zinoviev in 1936 events that manifested the beginnings of the Great Purge. However he was then arrested and found guilty of treason and conspiracy at the Trial of the Twenty One in March 1938.;;;;;;;;;X
NPERSONALITY_DEEPBATTLEDOCTRINE;Á¾½ÉÀüÅõ ÁöÁöÀÚ ;Deep Battle Proponent;;;;;;;;;X
DPERSONALITY_DEEPBATTLEDOCTRINE;¹ÌÇÏÀÏ ÅõÇÏÃ¼ÇÁ½ºÅ°´Â ¼Ò·ÃÀÇ ¿ø¼öÀÌÀÚ 1925³âºÎÅÍ 1929³â±îÁö ºÓÀº ±º´ëÀÇ ÃÖ°í»ç·É°üÀ¸·Î¼­ ÀÌ¿À½ÃÇÁ ½ºÅ»¸°ÀÇ ´ë¼÷Ã»ÀÇ °¡Àå À¯¸íÇÑ ÇÇÇØÀÚÁß ÇÏ³ªÀÌ´Ù. ÅõÇÏÃ¼ÇÁ½ºÅ°´Â ±º´ëÀÇ °³ÇõÀû ¼±±¸ÀÚ ¿ªÀ» Çß´Ù. ±×´Â Æ¯È÷ ÅÊÅ© ±â°èÈ­ º¸º´ÀÇ Á¦º´ÇÕµ¿¿¡ Ç×°ø±â¸¦ »ç¿ëÇÏ´Â °í±ŞÀûÀÎ ±º»çÀü·«À» Ã¤ÅÃÇß´Ù. ;Mikhail Tukhachevsky was a Marshal of the Soviet Union commander in chief of the Red Army (1925-1928) and one of the most prominent victims of Joseph Stalin's Great Purge. Tukhachevsky was given a leading role in reforming the army. He held advanced ideas on military strategy particularly on the use of tanks motorized infantry and aircraft in combined operations.;;;;;;;;;X
NPERSONALITY_MOLOTOV;ÀÎ¹ÎÀ§¿øÆòÀÇÈ¸ ÀÇÀå ;Chairman of the Council of People's Commissars;;;;;;;;;X
