#  STRING NAME (do not change!);English;French;Italian;Spanish;German;Polish;Portugese;Russian;Extra1;Extra2;X
##;;;;;;;;;;;X
#  SCENARIO DESCRIPTIONS;;;;;;;;;;;X
##;;;;;;;;;;;X
1914_SCENARIO;대 전쟁 (1914);The Great War (1914);;;;;;;;;X
MEX_DESC;수년에 걸친 혁명 반란 그리고 부패한 정부에 대한 계속되는 쿠데타에 고통받던 멕시코는 드디어 회복하기 시작했다. 쁠루따르꼬 엘리아스 까예스 의 통치아래 멕시코는 안정됐지만 부패한 민족혁명당의 정부를 얻었다. 1934년이 됐을때 보수적인 까예스는 그의 당의 좌익분파들에게 라자로 까르데나스를 대통령후보로 하는것에 합의하는 양보를 해야했다. 이는 운명적 선택이었다. 까르데나스는 조종받기를 거부하는 양심적이고 정직한 정치인이었기에 까예스와 여러 면에서 충돌했다. 1936년이 시작되자 옛 강자와 새 라이벌 간의 정권 암투는 점점 더 험악해졌다. 누가 먼저 행동하는지 만이 남았을 뿐이다.... ;Wracked by years of revolution rebellion and repeated coups against corrupt governments Mexico was finally on the path to recovery. Under the control of Plutarco Elias Calles in fact if not in name for the past decade Mexico had gained a stable but corrupt government under the National Revolutionary Party whose successive presidents were almost completely under Calles' thumb. By 1934 the increasingly conservative Calles was forced to make concessions to left-wing members of his party by agreeing to the nomination of Lazaro Cardenas as the NPR's canditate for the presidency. It was to prove a fateful choice Cardenas was a scrupulously honest politician who refused to be controlled and disputed with Calles on numerous issues. By the beginning of 1936 the political environment was growing increasingly volatile between the former strong man and this new rival for power. The only question was who would make the first move......;;;;;;;;;X
MON_1914_DESC;러시아와 중국이라는 거대한 제국 사이에 키인 칭기즈 칸의 땅은 오랫동안 독립을 지키기 위해 노력하였다. 1911년 만주 왕조의 붕괴로 중국의 지배로부터 석방되었지만 몽골의 독립은 새로운 중국의 공화국으로부터 승인받지 못했다. 따라서 몽골은 생존을 계속하기 위해 더욱 더 러시아에 붙게 되었다. ;Stuck between the gigantic empires of Russia and China the land of Genghis Khan has long had to struggle for its independence. Though freed from Chinese rule following the collapse of the ruling Manchu dynasty in 1911 Mongolia's independence was not recognized by the new Republic of China and therefore Mongolia increasingly turned to Russia for its continued survival.;;;;;;;;;X
MON_39_DESC;러시아와 중국이라는 거대한 제국에 박혀 징기스칸의 땅은 오랜 세월동안 독립을 지키려 노력해왔다. 1911년 청나라가 무너짐으로 중국의 통치에서 벗어났지만 몽골의 독립은 새로운 공화국의 인정을 받지 못했다. 그런 까닭에 몽골은 러시아로 친선노선을 돌려 계속 살아남기를 꾀하였다. 1917년 예기치 못한 러시아 혁명은 러시아 내전과 함께 몽골 국경선을 넘어와 보호국으로 만들어버렸다. 중국군과 Baron Roman Nicolaus von Ungern-Sternberg가 이끄는 러시아 백위군의 침략은 Sukhe Bator의 몽골 혁명군이 일어나게 되었고 마지막에는 비틀거리고 있던 오랜 군주정을 완전히 무너뜨려 몽골은 소련에 이어 세계에서 두번째로 공산국이 된 나라가 되어 소련과 동맹을 맺었다. 소련의 간섭을 많이 받긴 했지만 말이다. 비록 1924년 안정되긴 했지만 몽골의 역사는 비극적이게도 북쪽의 커다란 땅을 가진 이웃을 따라하게 되었다. 1920년대를 통해 자본주의자들의 국가를 깪스히 청소시키고 승려와 불교의 활동을 억압하고 옛 지주들의 힘을 부숴버렸다. 1939년에 사회주의 혁명은 일본의 팽창에 의해 줄어들기 시작했다. 첫 싸움은 일본 관동군이 소련과 Khalkhyn Gol river에서 싸우는 걸로 시작으로 몽골이 소련 편에 서서 싸움에 들어가던 거부터였다. 하지만 싸움은 이제 소강상태로 들어가 소련의 승리는 결정적이었고 일본은 부상등으로 인해 퇴각하고 있었다. 현재 이 나라는 안전해질 것이었다. ;Stuck between the gigantic empires of Russia and China the land of Genghis Khan has long had to struggle for it's independence. Though freed from Chinese rule following the collapse of the ruling Manchu dynasty in 1911 Mongolia's independence was not recognized by the new Republic of China and therefore Mongolia increasingly turned to Russia for it's continued survival. Yet the unexpected Russian Revolution of 1917 placed Mongolia in a vulnearable position with the Russian Civil War soon spilling over the border into it's protectorate. After suffering from an invasion by a Chinese warlord army a counter-invasion by White Russian forces under Baron Roman Nicolaus von Ungern-Sternberg an uprising by the Mongolian Partisan Army of Sukhe Bator and finally a coup that toppled the old Monarchy entirely Mongolia emerged as the second Communist state in the world and the Soviet Union's only ally though under tight Soviet control. Though finally stable by 1924 Mongolian history was henceforth to reflect all the tragedies that consumed their larger neighbor to the north. Purges were conducted throughout the 1920's to rid the country of 'capitalist' elements Buddhist monks and religion were actively suppressed and the power of the old feudal lords was destroyed. By 1939 however the Socialist revolution is being tuned down in the face of a new threat from an expansionist Japan. The start of fighting between the Japanese Kwangtung Army and the Soviets along the Khalkhyn Gol river in May has dragged Mongolia into the fighting on the side of the Soviets but the battle now seems to be winding down to a decisive Soviet victory and Japan is retreating to lick its wounds. At present the country appears to be safe.;;;;;;;;;X
MON_41_DESC;Stuck between the gigantic empires of Russia and China the land of Genghis Khan has long had to struggle for it's independence. Though freed from Chinese rule following the collapse of the ruling Manchu dynasty in 1911 Mongolia's independence was not recognized by the new Republic of China and therefore Mongolia increasingly turned to Russia for it's continued survival. Yet the unexpected Russian Revolution of 1917 placed Mongolia in a vulnearable position with the Russian Civil War soon spilling over the border into it's protectorate. After suffering from an invasion by a Chinese warlord army a counter-invasion by White Russian forces under Baron Roman Nicolaus von Ungern-Sternberg an uprising by the Mongolian Partisan Army of Sukhe Bator and finally a coup that toppled the old Monarchy entirely Mongolia emerged as the second Communist state in the world and the Soviet Union's only ally though under tight Soviet control. Though finally stable by 1924 Mongolian history was henceforth to reflect all the tragedies that consumed their larger neighbor to the north. Purges were conducted throughout the 1920's to rid the country of 'capitalist' elements Buddhist monks and religion were actively suppressed and the power of the old feudal lords was destroyed. By the late 1930's however the Socialist revolution was being tuned down in the face of a new threat from an expansionist Japan. While defeated at Khalkhyn Gol the Japanese remainded defiant. Their newly launched campaign into the South Pacific leaves room for hope that Mongolia might remain neutral in the war raging around it but the precarious state of the Soviet Union by late 1941 leaves little room for optimism. Should the Soviet Union fall it's very likely Mongolia will fall as well without it's protector.;Stuck between the gigantic empires of Russia and China the land of Genghis Khan has long had to struggle for it's independence. Though freed from Chinese rule following the collapse of the ruling Manchu dynasty in 1911 Mongolia's independence was not recognized by the new Republic of China and therefore Mongolia increasingly turned to Russia for it's continued survival. Yet the unexpected Russian Revolution of 1917 placed Mongolia in a vulnearable position with the Russian Civil War soon spilling over the border into it's protectorate. After suffering from an invasion by a Chinese warlord army a counter-invasion by White Russian forces under Baron Roman Nicolaus von Ungern-Sternberg an uprising by the Mongolian Partisan Army of Sukhe Bator and finally a coup that toppled the old Monarchy entirely Mongolia emerged as the second Communist state in the world and the Soviet Union's only ally though under tight Soviet control. Though finally stable by 1924 Mongolian history was henceforth to reflect all the tragedies that consumed their larger neighbor to the north. Purges were conducted throughout the 1920's to rid the country of 'capitalist' elements Buddhist monks and religion were actively suppressed and the power of the old feudal lords was destroyed. By the late 1930's however the Socialist revolution was being tuned down in the face of a new threat from an expansionist Japan. While defeated at Khalkhyn Gol the Japanese remainded defiant. Their newly launched campaign into the South Pacific leaves room for hope that Mongolia might remain neutral in the war raging around it but the precarious state of the Soviet Union by late 1941 leaves little room for optimism. Should the Soviet Union fall it's very likely Mongolia will fall as well without it's protector.;;;;;;;;;X
MON_DESC;거대한 제국인 러시아와 중국의 사이에 끼인 채 징기스 칸의 땅은 오랫동안 독립을 위한 사투를 벌여왔다. 중국의 지배로부터 벗어난 지 얼마 되지 않아 1911년 만주국과의 영토 분쟁이 있었음에도 불구하고 몽골의 독립은 중국의 국민당 정부에 의해 인가되지 않았으며 몽골은 생존을 위해 친 러시아 노선을 타고 있었다. 하지만 1917년 몽골이 취약한 상태에 예상치 못한 러시아 혁명이 발생했고 러시아 내전은 러시아의 보호령의 경계를 넘어서까지 계속되었다. 중국 군벌의 침략을 겪고 난 뒤 Baron Roman Nicolaus von Ungern Sternberg의 지휘를 받는 백러시아군의 침략을 당해야 했으며 Sukhe Bator의 몽골 파르티잔 군대의 봉기도 있었다. 그리고 결국 쿠데타군은 군주제 정권을 완전히 무너뜨렸으며 몽골은 소비에트의 강력한 지배를 받는 세계에서 두번째인 공산주의 국가가 되어 소련의 유일한 동맹국으로써 자리매김했다. 1924년까지 잠깐 동안의 안정 이후 몽골의 역사는 그들보다 거대한 북쪽의 이웃으로부터 소비되는 비극으로 점철되어 있었다. 숙청은 1920년대를 걸쳐 몽골 전체의 자본주의적인 요소를 모두 제거해냈고 불교 승려와 종교는 철저하게 억압당했으며 봉건적인 군주의 권력은 분쇄되었다. 하지만 1936년까지 지속된 사회주의 혁명은 제국주의 일본의 위협이 직면하면서 사그라들었다. 이제 몽골이 가야 할 길은 일본이 몽골을 자신들의 자라나는 제국의 일부로 삼으려는 시도에 대해 군사적으로 준비하는 일이다. ;Stuck between the gigantic empires of Russia and China the land of Genghis Khan has long had to struggle for its independence. Though freed from Chinese rule following the collapse of the ruling Manchu dynasty in 1911 Mongolia's independence was not recognized by the new Republic of China and therefore Mongolia increasingly turned to Russia for its continued survival. Yet the unexpected Russian Revolution of 1917 placed Mongolia in a vulnearable position with the Russian Civil War soon spilling over the border into its protectorate. After suffering from an invasion by a Chinese warlord army a counter-invasion by White Russian forces under Baron Roman Nicolaus von Ungern-Sternberg an uprising by the Mongolian Partisan Army of Sukhe Bator and finally a coup that toppled the old Monarchy entirely Mongolia emerged as the second Communist state in the world and the Soviet Union's only ally though under tight Soviet control. Though finally stable by 1924 Mongolian history was henceforth to reflect all the tragedies that consumed their larger neighbor to the north. Purges were conducted throughout the 1920's to rid the country of 'capitalist' elements Buddhist monks and religion were actively suppressed and the power of the old feudal lords was destroyed. By 1936 however the Socialist revolution is being tuned down in the face of a new threat from an expansionist Japan. The task now is to militarily prepare for the day should it come that Japan decides to add Mongolia to its growing empire.;;;;;;;;;X
MTN_1914_DESC;1878년 베를린 회의는 공식적으로 몬테네그로를 국가로써 승인하였다. 하지만 오래된 몬테네그로라 알려진 역사적인 수도 체티녜 부근의 몬테네그로의 심장부는 단지 오스만제국에 절대로 완전히 복종하지않는 발칸 반도의 일부였다. 1516년 몬테네그로는 체티녜의 비솝 왕자(Vladikia)의 지배 아래 들어간고 지위는 1697년부터 Petrovic가문에 의해 붙들어졌다. 다니엘1세 (1851~1860)는 1852년 종교적인 것과 세속의 세력을 분리함으로써 나라를 세속화 하였다. 니콜라스1세의 통치기간(1860~1918)에는 몬테네그로의 영토를 2배로 늘렸으며 국제적으로 독립을 승인 받았다.(1878) 또한 최초의 헌법을 제정하였으며(1905) 지도자의 직위를 왕으로 올리고(1910) 발칸 전쟁에서 더 많은 영토를 얻었다(1913). 1908년 10월 오스트리아-헝가리 제국이 보스니아와 헤르체고비나를 합병하였다. 그 사건으로 인해 세르비아와 몬테네그로의 연합 제국의 꿈을 괴멸시켰을 때 몬테네그로는 러시아의 지원에 힘업어 세르비아와 함께 대항 하였다. 그 결과 오스트리아로부터 베를린 조약의 29개 조항에 대한 무효화와 Spizza에서 철수할 것을 요구받았다. 그 후 그들의 강력한 이웃과의 관계는 급속도로 악화되었다. 1914년몬테네그로는 그들이 있었던 어느 때보다 강해졌지만 그러나 여전히 작은 영토였고 전쟁이 난다는 소문이 들렸다. 몬테네그로는 스스로를 지킬 수 있을것인가? 아니면 지난 세기들 처럼 될 것인가? 아니면 몬테네그로의 최후가 될 것인가? ;The Congress of Berlin formally recognized Montenegro as a state in 1878. However the heart of Montenegro known as Old Montenegro in the area around the historical capital of Cetinje had been the only part of the Balkans never to fully succumb to the Ottoman Empire. In 1516 Montenegro came under the rule of the prince-bishop (Vladika) of Cetinje a position held from 1697 by the Petrovic family. Daniel I (1851-1860) secularized the country in 1852 separating the spiritual and secular powers of the Vladika. The reign of Nicholas I (1860 - 1918) saw the doubling of Montenegro's territory and international recognition of her independence (1878) the country's first constitution (1905) the ruler's elevation to the rank of King (1910) and further territorial gains following the Balkan Wars (1913). When Austria-Hungary annexed Bosnia and Herzegovina in October1908 and thereby annihilated the dreams of Montenegro and Serbia of a united empire Montenegro protested along with Serbia and encouraged by Russia demanded from Austria the annulment of Article 29 of the Treaty of Berlin and the evacuation of Spizza. Ever since the relations with their powerful neighbour have been deteriorating at a fast rate. The year is 1914 Montenegro is more powerful than it has ever been but it is still a tiny land and there is talk of war. Could Montenegro defend itself as it has done for centuries or could this be its end?;;;;;;;;;X
NEP_1914_DESC;18세기 후반 티베트에 대한 성공적인 반대활동 이후 1814년과 1816년 사이의 영국령 인도에 대한 그들의 공격이 사실 그들의 영토에 대한 영국의 보호를 승인하도록 이끌었을때 네팔을 지배하는 구르카인들은 그들의 한계를 나타내고 있었다. egauli에서의 평화협정 이후 영국의 영주권자가 네팔로 보내졌다. 그는 1923년까지 그곳에 남았다. 영국인은 답례로 네팔의 현재 유효 테두리와 구르카인들의 규칙을 인정했다.1850년부터 네팔은 유명한 구르카인 연대를 영국의 식민 군대로 제공했는데 이들은 1857년 세포이 봉기 동안에 처음으로 고용되었다. ;After successful campaigning against Tibet in the late 18th century the ruling Gurkhas in Nepal were shown their limits when their attacks on British India between 1814 and 1816 led to them having to recognize a factual British protectorate over their territory. A permanent Resident of the British Crown was sent to Nepal after the Peace of Segauli and he remained in there till 1923. In return the British acknowledged the today still valid borders of Nepal and the rule of the Gurkhas. From 1850 on Nepal provided the British Colonial Army with the famous Gurkha regiments who were first employed during the Sepoy Uprising in 1857.;;;;;;;;;X
NEP_DESC;After successful campaigning against Tibet in the late 18th century the ruling Gurkhas in Nepal were shown their limits when their attacks on British India between 1814 and 1816 led to them having to recognize a factual British protectorate over their territory. A permanent Resident of the British Crown was sent to Nepal after the Peace of Segauli and he remained in there till 1923. In return the British acknowledged the today still valid borders of Nepal and the rule of the Gurkhas. From 1850 on Nepal provided the British Colonial Army with the famous Gurkha regiments who were first employed during the Sepoy Uprising in 1857. Gurkhas also fought along British troops during World War 1 and the relationships between the two countries were tightened with a treaty of friendship in 1923. The domestic politics after 1775 were dominated by power struggles between the kings and the nobility. Three underage kings in a row (1775 till 1832) who were dominated by aristocratic families vying for power additionally weakened the Shah Dynasty. The most influential family were at first the Thapa (1806 - 1837) before the Rana family prevailed. 1846 after the king's nephew Jang Bahadur Rana (1846 - 1877) had massacred the opposition on Kot Square the Rana family took power for the following 104 years making the office of Prime Minister hereditary reducing the king's power to a minimum.;After successful campaigning against Tibet in the late 18th century the ruling Gurkhas in Nepal were shown their limits when their attacks on British India between 1814 and 1816 led to them having to recognize a factual British protectorate over their territory. A permanent Resident of the British Crown was sent to Nepal after the Peace of Segauli and he remained in there till 1923. In return the British acknowledged the today still valid borders of Nepal and the rule of the Gurkhas. From 1850 on Nepal provided the British Colonial Army with the famous Gurkha regiments who were first employed during the Sepoy Uprising in 1857. Gurkhas also fought along British troops during World War 1 and the relationships between the two countries were tightened with a treaty of friendship in 1923. The domestic politics after 1775 were dominated by power struggles between the kings and the nobility. Three underage kings in a row (1775 till 1832) who were dominated by aristocratic families vying for power additionally weakened the Shah Dynasty. The most influential family were at first the Thapa (1806 - 1837) before the Rana family prevailed. 1846 after the king's nephew Jang Bahadur Rana (1846 - 1877) had massacred the opposition on Kot Square the Rana family took power for the following 104 years making the office of Prime Minister hereditary reducing the king's power to a minimum.;;;;;;;;;X
NIC_1914_DESC;니콰과라의 현대화 과정을 추진했던 자유당 대통령 Jos? Santos Zalaya (임기: 1894 - 1909)는 파나마 운하에서 이익을 보는것이 Zalaya의 팽창정책으로 인해 위험해진 미국의 지원과 함께 타도되었다.미국은 또한 1912년 자유당과 보수당 사이의 갈등에 개입하였다. ;The liberal President Jose Santos Zalaya (1894 - 1909) who had pursued a course of modernisation of Nicaragua was overthrown with the help of the U.S.A. who saw their interests in the Panama Canal endangered by Zalaya's expansionist politics. The United States also intervened directly in 1912 in the conflict between conservatives and liberals.;;;;;;;;;X
NIC_39_DESC;니카라과의 현대화를 추진하려던 자유주의 대통령 Jos?Santos Zalaya (1894 - 1909)는 미국 덕분에 전복하게 되었다. 누가 보든지 그들의 관심은 파나마 운하가 Zalaya의 팽창정책때문에 위험해진다는 것 뿐이었다. 미국은 또한 1912년 보수당과 자유당 사이의 분쟁사이에 끼어들었다. 1933까지 미국은 계속 군사 경제 정치전반을 쥐어잡아 통제하고 있었으며 1932년까지에는 군대를 주둔시켰다. Augusto C?ar Sandino가 이끄는 저항군은 미국이 1932~33년동안 철수하도록 하는데 성공했지만 나라는 간접적으로 미국의 영향권 아래 있었다. Anastasio 'Tacho' Somoza Garc?는 미국이 남기고 간 세력을 취해 워싱턴의 보호를 받았고 1934년에 산디노를 암살한다. 그리고 1937년에는 정부를 통치하게 되었다. 그의 독재는 방위군에 희한 군사면과  Partido Liberal Nacionalista (PLN)에 의한 정치면으로 원조를 받았다. 보수당에서는 아무런 반대의견이 없어 Somoza ledt라는 경제적이고 독재적인 과두정치만이 남게 되었다. ;The liberal President Jose Santos Zalaya (1894 - 1909) who had pursued a course of modernization of Nicaragua was overthrown with the help of the U.S.A. who saw their interests in the Panama Canal endangered by Zalaya's expansionist politics. The United States also intervened directly in 1912 in the conflict between conservatives and liberals. Until 1933 the U.S.A. held the military economic and political control over the country with troops stationed till 1932. The resistance led by Augusto Cesar Sandino achieved the withdrawal of the United States in 1932/33 but the country remained under indirect influence by the U.S. Anastasio 'Tacho' Somoza Garcia who took the power after the Americans left was a protege of Washington and assassinated Sandino in 1934 taking officially the government in 1937. His dictatorship was militarily supported by the National Guard and politically by the Partido Liberal Nacionalista (PLN). There was no serious opposition from the conservatives who were divided into two parties as Somoza ledt the economically dominant oligarchy alone.;;;;;;;;;X
NIC_41_DESC;니카라과 근대화를 수행한 자유주의자 대통령 잘라야(1894-1909) 정권은 파나마 운하의 이권과 관련해 잘라야의 팽창주의 정책을 경계한 미국의 지원에 의해 전복되었다. 미국은 1912년 재차 보수당과 자유당의 충돌 과정에서 직접적으로 개입했다. 1933년까지 미국은 니카라과의 군사/경제/정치적 지배를 지속했으며 군대는 1932년까지 주둔했다. 산디노 지휘하의 반란군(산디니스타)이 1932년 미군 철수 및 1933년 미국의 직접지배 철수를 얻어냈으나 1934년 산디노가 암살당하고 니카라과는 소모사를 지원하는 미국으로부터 간접적인  지배를 받게 되고 소모사는 1937년 공식적으로 니카라과의 정권을 획득한다. 소모사의 독재는 국방군과 PLN의 협력 하에 이루어졌다. 둘로 쪼개진 보수당으로부터의 저항은 거의 없었다. ;The liberal President Jose Santos Zalaya (1894 - 1909) who had pursued a course of modernization of Nicaragua was overthrown with the help of the U.S.A. who saw their interests in the Panama Canal endangered by Zalaya's expansionist politics. The United States also intervened directly in 1912 in the conflict between conservatives and liberals. Until 1933 the U.S.A. held the military economic and political control over the country with troops stationed till 1932. The resistance led by Augusto Cesar Sandino achieved the withdrawal of the United States in 1932/33 but the country remained under indirect influence by the U.S. Anastasio 'Tacho' Somoza Garcia who took the power after the Americans left was a protege of Washington and assassinated Sandino in 1934 taking officially the government in 1937. His dictatorship was militarily supported by the National Guard and politically by the Partido Liberal Nacionalista (PLN). There was no serious opposition from the conservatives who were divided into two parties as Somoza ledt the economically dominant oligarchy alone.;;;;;;;;;X
NIC_DESC;The liberal President Jose Santos Zalaya (1894 - 1909) who had pursued a course of modernization of Nicaragua was overthrown with the help of the U.S.A. who saw their interests in the Panama Canal endangered by Zalaya's expansionist politics. The United States also intervened directly in 1912 in the conflict between conservatives and liberals. Until 1933 the U.S.A. held the military economic and political control over the country with troops stationed till 1932. The resistance led by Augusto Cesar Sandino achieved the withdrawal of the United States in 1932/33 but the country remained under indirect influence by the U.S. Anastasio 'Tacho' Somoza Garcia who took the power after the Americans left was a protege of Washington and assassinated Sandino in 1934.;The liberal President Jose Santos Zalaya (1894 - 1909) who had pursued a course of modernization of Nicaragua was overthrown with the help of the U.S.A. who saw their interests in the Panama Canal endangered by Zalaya's expansionist politics. The United States also intervened directly in 1912 in the conflict between conservatives and liberals. Until 1933 the U.S.A. held the military economic and political control over the country with troops stationed till 1932. The resistance led by Augusto Cesar Sandino achieved the withdrawal of the United States in 1932/33 but the country remained under indirect influence by the U.S. Anastasio 'Tacho' Somoza Garcia who took the power after the Americans left was a protege of Washington and assassinated Sandino in 1934.;;;;;;;;;X
NOR_1914_DESC;덴마크가 킬의 평화조약에서 아이슬란드나 그린란드 외의 식민지를 스웨덴에 양도하기 전까지 수세기동안 노르웨이는 덴마크 왕국의 일부였다. 그들의 이웃 스웨덴으로 부터 독립을 선언하려는 노르웨이인들의 시도는 스웨덴왕 칼 13세의 군사개입에 의해 좌절되었다.그러나 스웨덴 왕은 그들의 헌법을 승인하므로써 내부의 자치권을 허락하였다.노르웨이 의회와 스웨덴 왕 사이의 긴장은 1870년에 확대되었다. 자유주의 좌파(Venstre)?의 지도 아래 나라는 1884년 보편적인 선거권 (1913년까지는 남성만)과 함께 입헌 군주제가 되었다.19세기 노르웨이의 세력 상승과 함께 외국에 영사관을 설치하자는 주장을 불러왔다. 이러한 주장에 대한 스웨덴의 저항은 1905년 국가간의 연합의 끝을 불러왔다.덴마크 왕자 칼이 국왕 하곤 7세로 선출되었다. ;For centuries Norway had been part of the Danish realm until Denmark had to cede - without Iceland or Greenland - it to Sweden in the Peace of Kiel. An attempt of the Norwegians to proclaim independence from their Swedish neighbour was foiled by a military intervention by King Karl XIII. However the Swedish king allowed his new subjects internal autonomy by recognizing their constitution. Tensions between the parliament (Storting) and the king in Sweden escalated in the 1870. Under leadership of the liberal left (Venstre) the country turned into parliamentary monarchy in 1884 with universal suffrage after 1898 (till 1913 only for men). With Norway's rise as a trading power in the 19th century came claims to install consulates in other countries. Resistance by Sweden against this claim caused the end of the Union between the countries in 1905. The Danish prince Karl was elected King Haakon VII.;;;;;;;;;X
NOR_45_DESC;독일로 부터 핀마르크 주를 해방시킨 후, 스탈린은 그의 군대를 철수시키고 노르웨이인 스스로 노르웨이를 재건하게끔 해주었다. 그러나 소련군의 철수는 일시적인 것이 되었고, 이번에는 결코 환영받지 못하게 될 것이다. 노르웨이는 스탈린의 전쟁 기계를 막아낼 수 있을 것인가, 아니면 새로운 점령자가 생길 것인가? ;After liberating Finnmark from the Germans Stalin withdrew his troops and left Norway to rebuild itself. The Soviet troops' absence was short-lived however and far less welcome this time. Will Norway be able to hold off Stalin's war machine or will it fall to a new master?;;;;;;;;;X
NOR_DESC;수세기동안 노르웨이는 키엘 평화협상에서 스웨덴에게 - 아이슬란드와 그린란드를 제외하고 - 양도하기 전까지는 덴마크의 일부였다. 스웨덴으로부터 독립을 쟁취하려는 노르웨이인들의 노력은 칼 13세의 군대 개입으로 실패했다. 그러나 스웨덴 왕은 노르웨이의 헌법을 인정해서 내부 자치를 허용했다. 1870년에 의회 (스토팅) 와 스웨덴의 왕과의 알력은 깊어졌다. 좌파 자유주의의 기치아래 노르웨이는 1884년 의회-입헌군주제로 1898년엔 보통선거제 (1913년까진 남성만) 로 전환했다. 19세기에 노르웨이가 무역 강국으로 부상하자 각국에서 영사관을 설치하라는 요구가 생겼다. 이 요구에 대한 스웨덴의 저항은 결국 1905년 두 국가 간의 연합에 종말을 고했다. 덴마크의 왕자 칼이 하콘 7세가 왕으로 선출됐다. 1차 세계대전 때 영국의 요구와 독일의 무제한 잠수함 작전에 의해 절반의 상선을 잃었음에도 불구하고 노르웨이는 중립을 지켰다. 1920년 국제 연합은 스발바르제도를 러시아의 요구에도 불구하고 노르웨이에게 할당했다. 대전후 농업국가에서 현대 산업국가로의 전환은 인플레와 높은 실업률을 가져왔고 1887년 창당한 노동당의 급진화로 이어졌다. 1923년 공산당이 형성됐고 1933년엔 비드쿤 크비슬링이 파시스트당을 창당했다. ;For centuries Norway had been part of the Danish realm until Denmark had to cede - without Iceland or Greenland - it to Sweden in the Peace of Kiel. An attempt of the Norwegians to proclaim independence from their Swedish neighbour was foiled by a military intervention by King Karl XIII. However the Swedish king allowed his new subjects internal autonomy by recognizing their constitution. Tensions between the parliament (Storting) and the king in Sweden escalated in the 1870. Under leadership of the liberal left (Venstre) the country turned into parliamentary monarchy in 1884 with universal suffrage after 1898 (till 1913 only for men). With Norway's rise as a trading power in the 19th century came claims to install consulates in other countries. Resistance by Sweden against this claim caused the end of the Union between the countries in 1905. The Danish prince Karl was elected King Haakon VII. Despite British demands Norway remained neutral during World War I even though it lost half its merchant marine to Germany's unrestricted U-Boat warfare. In 1920 the League of Nations awarded Spitzbergen to Norway despite Russian claims to the islands. The transition of from an agricultural country to a modern industrial state brought with it inflation and unemployment after The Great War leading to a radicalization of the Worker's Party which had been founded in 1887. In 1923 a Communist Party was formed and in 1933 appeared the fascist party Nasjonal Samling under leadership of Vidkun Quisling.;;;;;;;;;X
NZL_41_DESC;뉴질랜드는 1907년에 모국인 영국과 넒은 땅을 가진 이웃나라 오스트레일리아에게 자치령을 승인받았다. 사실 뉴질랜드의 경험으로 비추어 이렇게 된 이유를 여러가지로 비추어볼 수 있는데 뉴질랜드는 ANZAC (Australian and New Zealand Army Corps)에 가입했고 플랑드르와 갈리폴리 이집트 그리고 터키와 싸움으로서 위대한 공훈을 세웠다. 이런 결과로 그들은 그런 작은 나라에는 어울리지 않게 18000명을 해외로 보내 100000여명의 사상자를 냈다. 그렇지만 그들은 전투로 인해 절대 바래지 않을 용맹함을 얻었다. 1930년 수직으로 떨어지는 수출 가격과 해고를 동반한 대공황이 뉴질랜드 경제를 타격했다. 1935년 국민당의 해결방법과 노력에도 불구하고 뉴질랜드의 경제는 난장판이었으며 노동당이 집권했다. 공공사업 계획이 시작되었고 농민들은 경제에 자극을 다시 줄 농산물을 최저가격으로 보장된다는 확신을 받았다. 불경기의 영향은 1939년 9월 3일에 선전포고를 받았을때도 남아 있었다. 제 1차 세계대전이 일어나던 상황의 특색은 없었지만 뉴질랜드는 영국의 편에 서서 전쟁에 들어가게 되었고 단 한가지 문제는 전쟁효과를 보강해줄 Anzac들이 언제 도착하느냐였다.;By 1941 the soldiers of New Zealand have fought alongside their Australian comrades throughout the Mediterranean first facing defeat in Greece and Creek then a brief taste of victory in North Africa followed by more defeat at the hands of Erwin Rommel's Afrika Korps. The Anzacs have fought bravely but the German army has so far outfought and outmaneuvered the soldiers of the British Commonwealth and now they must find adapt if they are to turn the tide of the war. The entry of Japan into the conflict has put a new spin on New Zealand's war for the first time the island nation is itself threatened with potential invasion should Japan's campaign succeed in pushing the Allies back through the South Pacific. With the sinking of Force Z Britain's navy strength is crippled and so far the Japanese have made stunningly rapid advances down the Malayan peninsula. Whatever the troubles of Europe may have been previously New Zealand may be about to discover that this is indeed a world at war....;;;;;;;;;X
