TUTORIAL_2_A11_DESC;ÀÚ¿øÀº ÀúÀå¼Ò¿¡ º¸°üµË´Ï´Ù. ´ç½Å ±¹°¡ÀÇ °í¸³µÈ ÀÏºÎ¿¡ ÀÚ¿øÀúÀå¼Ò´Â ÀÚµ¿ÀûÀ¸·Î ¸¸µé¾îÁý´Ï´Ù. ´ç½ÅÀº Ç×»ó ´ç½ÅÀÇ ¼öµµ¿¡¼­ ÀÚ¿øÀúÀå¼Ò¸¦ °¡Áý´Ï´Ù. ±×¸®°í ±×°ÍÀº ´ç½ÅÀÇ ÁÖµÈ ºñÃàÀÌ ÀÖ´Â °÷ÀÔ´Ï´Ù. ´ç½ÅÀÇ ¼öµµ¿¡¼­ ¸Õ ¿Ü±¹ÀÇ ÀúÀå¼Ò±îÁö ÀÚ¿øÀ» ¾ò±â À§ÇØ, ´ç½ÅÀº È£¼Û¼±´ÜµéÀ» ÇÊ¿ä·Î ÇÕ´Ï´Ù. ´ç½ÅÀº ¶ÇÇÑ ±×°ÍÀÌ ´ç½ÅÀÇ À°±º,°ø±º,ÇØ±º¿¡°Ô º¸±ÞÀ» Á¦°øÇÏ´Â ÀúÀå¼Ò·Î¼­ ÇÊ¿äÇÕ´Ï´Ù. È£¼Û¼±´ÜµéÀº È­¹°¼ö¼Û¼±°ú È£À§ÇÔÀ¸·Î ÀÌ·ç¾îÁö°í, ÁöµµÀ§¿¡¼­´Â º¸ÀÌÁö ¾Ê½À´Ï´Ù. ±×µéÀº Àû ±ºÇÔ¿¡ ÀÇÇØ ÆÄ±«µÇ°í, Â÷´ÜµÉ ¼ö ÀÖ½À´Ï´Ù. È£¼Û¼±´ÜµéÀº ±âº»ÀûÀ¸·Î ¸¸µé¾îÁö°í ÀÚµ¿ÀûÀ¸·Î À¯ÁöµË´Ï´Ù. ±×·¯³ª, ¼öµ¿À¸·Î ±×µéÀ» °ü¸®ÇÏ´Â °Íµµ °¡´ÉÇÕ´Ï´Ù. ;;;;;;;;;;x
TUTORIAL_2_A12_NAME;º´·Â ´ë±â¼Ò(Force Pool) ;;;;;;;;;;x
TUTORIAL_2_A12_DESC;¿Ï·áµÈ ºÎ´ë´Â »ý»êÁÙ¿¡¼­ »èÁ¦ÇÏ°í, ´ç½ÅÀÇ º´·Â ´ë±â¼Ò(Force Pool)¿¡ ³õ½À´Ï´Ù. º´·Â ´ë±â¼Ò´Â Áöµµ º¸±âÀÇ Ãø¸éÃ¢¿¡¼­ Á¢±ÙÇÏ°Ô µË´Ï´Ù. °Å±â¿¡¼­ ´ç½ÅÀÇ ºÎ´ëÀ» Áö¿ª¿¡ ¹èÄ¡ÇÏ°Å³ª, ºÎ¼Ó¿©´ÜÀ» ºÎ´ë¿¡ ¹è¼ÓÇÏµµ·Ï ÇÒ ¼ö ÀÖ½À´Ï´Ù. Áö¿ªº¸±â¿¡¼­ÀÇ °³¼±¸í·ÉÀº(°øÀå, ´ë°øÆ÷ ¹× ¿ä»õÈ­) ÀÚµ¿À¸·Î Áö¿ª¿¡ ¹èÄ¡µË´Ï´Ù.  ;;;;;;;;;;x
TUTORIAL_2_A13_NAME;;;;;;;;;;;x
TUTORIAL_2_A13_DESC;;;;;;;;;;;x
TUTORIAL_2_A14_NAME;;;;;;;;;;;x
TUTORIAL_2_A14_DESC;;;;;;;;;;;x
TUTORIAL_2_A15_NAME;³¡¸Î´Â ¸» ;;;;;;;;;;x
TUTORIAL_2_A15_DESC;»ý»ê¿¡ ´ëÇÑ Æ©Åä¸®¾óÀ» °á·ÐÁþ½À´Ï´Ù. ´ç½ÅÀº Áö±Ý °ø¾÷·Â°ú ÀÚ¿øÀÌ ÀÛ¿ëÇÏ´Â ¹æ¹ý°ú ´ç½ÅÀÇ °æÁ¦¸¦ À§ÇØ ±×µéÀÇ º»ÁúÀûÀÎ Áß¿ä¼ºÀ» ÀÌÇØÇß½À´Ï´Ù. ´ç½ÅÀº ¶ÇÇÑ IC¸¦ ÇÒ´çÇÏ°í ±º´ë¸¦ »ý»êÇÏ°í, Áö¿ªÀ» Àß °³¼±ÇÒ ¼ö ÀÖ°Ô µÇ¾ú½À´Ï´Ù. ;;;;;;;;;;x
# Chapter 3 #######################;;;;;;;;;;;x
TUTORIAL_3_A1_NAME;¿Ü±³ ;;;;;;;;;;x
TUTORIAL_3_A1_DESC;¿Ü±³¿¡ °üÇÑ Æ©Åä¸®¾ó¿¡ ¾î¼­ ¿À½Ê½Ã¿À. ÀÌ Àå¿¡¼­ ¿ì¸®´Â ¿Ü±³È­¸éÀ» ÈÈ¾î º¼ °ÍÀÌ°í, ¿Ü±¹°ú ±¹³»ÀÇ ÀÏµéÀ» Ãë±ÞÇÏ´Â ¹æ¹ýÀ» ¹è¿ï °ÍÀÔ´Ï´Ù. Áö±Ý, ÀÌ Ã¢À» ´Ý°í, ¿Ü±³ ÅÇÀ» ´©¸£¼¼¿ä. ´ç½ÅÀº ¾ðÁ¦¶óµµ Å°º¸µåÀÇ ESC Å°¸¦ ´­·¯¼­ Æ©Åä¸®¾ó¿¡¼­ ³ª°¥ ¼ö ÀÖ½À´Ï´Ù. ;;;;;;;;;;x
TUTORIAL_3_A2_NAME;°³¿ä ;;;;;;;;;;x
TUTORIAL_3_A2_DESC;ÀÌ°ÍÀº ¿Ü±³È­¸éÀÔ´Ï´Ù. ¿©±â¼­ ´ç½ÅÀº ´ç½ÅÀÇ ´ëºÎºÐÀÇ Áß¿äÇÑ Àå±âÀûÀÎ °áÁ¤µé°ú ´ç½ÅÀÇ ´ëºÎºÐÀÇ Áß´ëÇÑ ´Ü±â °áÁ¤µéÀ» ÇÒ °ÍÀÔ´Ï´Ù. ´ç½ÅÀÌ ÀüÀïÀ» ¼±¾ðÇÏ°í, ÆòÈ­¿¡ °üÇÏ¿© ±³¼·ÇÏ°í, ¹«¿ª °Å·¡µéÀ» °á·Ð Áþ´Â °ÍÀº ¿©±â¿¡ ÀÖ½À´Ï´Ù. ÀÌ°ÍÀº ¶ÇÇÑ ´ç½ÅÀÌ ±¹¹ÎµéÀÇ Á¤Ä¡Àû ¹ßÀü¿¡ Å°¸¦ Àâ°í, ´ç½ÅÀÇ Á¤ºÎ¸¦ °ü¸®ÇÏ´Â Àå¼ÒÀÔ´Ï´Ù. ±¹°¡ °Ë»öÃ¢ÀÌ ¿ÞÂÊ¿¡ ÀÖ°í, ±¹°¡ Á¤º¸°¡ ¿À¸¥ÂÊ¿¡ ÀÖ½À´Ï´Ù. ±¹°¡ Á¤º¸¿¡¼­ À§ÂÊÀº ¿Ü±³ÀÌ°í, ¾Æ·¡ÂÊÀº Á¤ºÎ¿Í ±¹³»Á¤Ã¥ÀÔ´Ï´Ù. ;;;;;;;;;;x
TUTORIAL_3_A3_NAME;±¹°¡ °Ë»öÃ¢(The nation browser) ;;;;;;;;;;x
TUTORIAL_3_A3_DESC;±¹°¡ °Ë»öÃ¢¿¡¼­ 'ÀüÃ¼'¸ñ·ÏÀº °ÔÀÓ ³»ÀÇ ¸ðµç ±¹°¡¸¦ ³ªÅ¸³»°í, ¿©±â¿¡¼­ ´ç½ÅÀº ¾î¶² ±¹°¡¸¦ ¼±ÅÃÇÕ´Ï´Ù. »ó´Ü¿¡´Â ´ç½Å ÀÚ½Å ±¹°¡ÀÇ ±ê¹ßÀ» °¡Áý´Ï´Ù. ÃßÃà±¹,¿¬ÇÕ±¹,ÄÚ¹ÎÅ×¸¥ °°Àº µ¿¸Í´ÜÃ¼µéÀÌ³ª ´ë·úº°·Î ±¹°¡´ÜÃ¼ ÅÇÀÌ ÀÖ½À´Ï´Ù. ±¹°¡¸¦ ¼±ÅÃÇÏ·Á¸é, ´ÜÁö ¸ñ·Ï¿¡¼­ ±ê¹ßÀ» ´©¸£¼¼¿ä. ´ç½ÅÀº ¶ÇÇÑ Áö¿ªº¸±â¿¡¼­ ±ê¹ßÀ» ´­·¯¼­µµ º¼ ¼ö ÀÖ½À´Ï´Ù. Áö±Ý, ´ç½Å ÀÚ½ÅÀÇ ±¹°¡¸¦ ¼±ÅÃÇÏ±â À§ÇØ »ó´ÜÀÇ Å« ±ê¹ßÀ» ´©¸£¼¼¿ä. ;;;;;;;;;;x
TUTORIAL_3_A4_NAME;±¹°¡ Á¤º¸ ;;;;;;;;;;x
TUTORIAL_3_A4_DESC;ÀÌ °ø°£Àº ¼±ÅÃµÈ ±¹°¡ÀÇ ¿Ü±³Àû »óÅÂ¸¦ ³ªÅ¸³À´Ï´Ù. Ã³À½Àº Á¤ºÎÀÇ Á¾·ùÀÔ´Ï´Ù(ÀÌ °æ¿ì, ±¹°¡ »çÈ¸ÁÖÀÇ). °¢ Á¾·ùÀÇ Á¤ºÎ´Â ÀÚ½ÅÀÇ ÀÌÁ¡°ú ºÒ¸®ÇÑ Á¡À» °¡Áý´Ï´Ù. ¾î¶² Àå±âÀûÀÎ Àü·«À» ÇÏ±â Àü¿¡, ´ç½Å Á¤ºÎÀÇ Á¾·ù¿Í ÀüÁ¦Á¶°Çµé¿¡ ´ëÇØ ¾Ë±â À§ÇØ ¸Å´º¾óÀ» Âü°íÇØÁÖ¼¼¿ä. È£Àüµµ´Â ±¹°¡ÀÇ ¿Ü°ß»ó Ä§·«¼ºÀ» Ç¥ÇöÇÏ´Â °ªÀÔ´Ï´Ù. ³ôÀº °ªÀº ±× ±¹°¡¿¡ ¼±ÀüÆ÷°íÇÏ±â ½±½À´Ï´Ù. ¿Ü±³Àû Çàµ¿µéÀº ¿À¸¥ÂÊ¿¡ ÀÖ½À´Ï´Ù. ´ç½Å ÀÚ½ÅÀÇ ±¹°¡¿¡´Â ±×¿¡ ´ëÇÑ ¸¹Àº Çàµ¿µéÀÌ ¾ø±â ¶§¹®¿¡, ¿ì¸®´Â ´ÜÁö ÀÌ ÀåÀÇ ±× ÀÌÈÄ¸¦ À§ÇØ ¼³¸íÀ» ±×¸¸µÑ °ÍÀÔ´Ï´Ù. ;;;;;;;;;;x
TUTORIAL_3_A5_NAME;±¹°¡ Á¤º¸ - ¿Ü±³ È°µ¿ ;;;;;;;;;;x
TUTORIAL_3_A5_DESC;±¹°¡ ¹ØÀÇ Á¤º¸´Â ±¹°¡ÀÇ ¸ðµç ¿Ü±³È°µ¿ÀÇ ±âÀç»çÇ×ÀÔ´Ï´Ù. ÀÌ °æ¿ì ÇÉ¶õµå¿Í ÇÔ²² ¼Ò·Ã¿¡ ¹ÝÇÏ´Â ÀüÀï»óÅÂ¿¡ ÀÖ´Â µ¶ÀÏÀ» ³ªÅ¸³À´Ï´Ù. ´Ù¸¥ ÇÑ ±¹°¡¿Í ¾î¶² ÁÖ¿äÇÑ ¿Ü±³È°µ¿¿¡ Á¾»çÇÏ±â Àü¿¡  ´ç½ÅÀÌ ÇÏ´Â ¹«¾ùÀÌ ±× ±¹°¡ÀÇ µ¿¸Í±¹µéÀÌ³ª Àûµé¿¡°Ôµµ ¿µÇâÀ» ³¢Ä¡´ÂÁö, ¾Æ´Ï¸é ´ç½Å°úÀÇ °ü°è¿¡¸¸ ¿µÇâÀ» ³¢Ä¡´ÂÁö ±× »óÅÂ¿Í È°µ¿À» Á¡°ËÇÏ¿© È®ÀÎÇØÁÖ¼¼¿ä. ;;;;;;;;;;x
TUTORIAL_3_A6_NAME;Á¤ºÎ ;;;;;;;;;;x
TUTORIAL_3_A6_DESC;ÀÌ°ÍÀº ´ç½ÅÀÇ ±¸¼ºµÈ Á¤ºÎÀÔ´Ï´Ù. °¢ Àå°üÀº ±×ÀÇ Ã¥ÀÓ¿µ¿ª¿¡ º¸³Ê½º³ª ÆÐ³ÎÆ¼¸¦ ÁÝ´Ï´Ù. ±×µéÀÌ ¾î¶»°Ô ´ç½ÅÀÇ ±¹°¡¿¡ ¿µÇâÀ» ³¢Ä¡´ÂÁö º¸±âÀ§ÇØ ÃÊ»ó À§¿¡ ¸¶¿ì½º Æ÷ÀÎÅÍ¸¦ ´ë¼¼¿ä. Àå°üÀ» ¹Ù²Ù±â À§ÇØ¼±, ´ÜÁö ±×°ÍÀ» ´©¸£¼¼¿ä, ±×¸®°í ÀÌ¿ë °¡´ÉÇÑ ±³È¯µé Áß 1°³¸¦ ¼±ÅÃÇØÁÖ¼¼¿ä. ¹à¾ÆÁö´Â ÃÊ»óÀ» °¡Áø Àå°üµé¸¸ ¹Ù²Ü ¼ö ÀÖ´Â Á¡À» ÁÖÀÇÇØÁÖ¼¼¿ä. ±³È¯ÇØ ÀÌ¿ë °¡´ÉÇÑ °ÍÀº ±¹°¡ÀÇ Á¤Ã¥µé¿¡ ÀÇÇØ °áÁ¤µÇ°í, °ÔÀÓ µ¿¾È¿¡ ¹Ù²ðÁöµµ ¸ð¸¨´Ï´Ù. °è¼ÓÇÏ±â Àü¿¡ 2°³ÀÇ Àå°üµéÀ» ¹Ù²ãº¸¼¼¿ä. ;;;;;;;;;;x
TUTORIAL_3_A7_NAME;¿Ü±³ Á¤Ã¥ ;;;;;;;;;;x
TUTORIAL_3_A7_DESC;ÀÌ ½½¶óÀÌ´õ´Â ±¹³» Á¤Ã¥µéÀ» Á¦¾îÇÕ´Ï´Ù. ½½¶óÀÌ´õ À§¿¡ ¸¶¿ì½º Æ÷ÀÎÅÍ¸¦ °¡Á®´Ù ´ë¾î Á¤Ã¥µéÀÌ ¾î¶² È¿°úµéÀ» °¡Áö´ÂÁö º¾´Ï´Ù. º¸³Ê½º¿Í ÆÐ³ÎÆ¼µé ¿Ü¿¡, Á¤Ã¥µéÀº Á¤ºÎÀÇ Á¾·ù¸¦ °áÁ¤ÇÏ°í, Àå°üµéÀ» ÀÌ¿ëÇÒ ¼ö ÀÖ°Ô ÇÕ´Ï´Ù. ´ç½ÅÀº ¸Å³â 1È¸ ±¹³»Á¤Ã¥À» 1Ä­ ÀÌµ¿½ÃÅ³ ¼ö ÀÖ½À´Ï´Ù. ;;;;;;;;;;x
TUTORIAL_3_A8a_NAME;´Ù¸¥ ±¹°¡ ;;;;;;;;;;x
TUTORIAL_3_A8a_DESC;ÀÌ °ÔÀÓ ¾È¿¡¼­, ¸ðµç ±¹°¡´Â ¼¼°è¿¡¼­ ±× ¹ÛÀÇ ¸ðµç ±¹°¡¿Í °ü°è°¡ ÀÖ½À´Ï´Ù. ±¹°¡ °Ë»öÃ¢¿¡¼­ ¾î¶² ¿Ü±¹ÀÇ ±¹°¡¶óµµ ´­·¯ÁÖ¼¼¿ä. ±¹°¡ Á¤º¸ÀÇ ±× ±ê¹ß ¿·¿¡ ´ç½ÅÀº '¿ì¸®¿ÍÀÇ °ü°è'¸¦ º¼ °ÍÀÔ´Ï´Ù. ÀÌ °ü°è °¡Ä¡´Â µÎ ±¹°¡ÀÇ ¿ìÈ£µµ¸¦ °¡¸®Åµ´Ï´Ù. ´ç½ÅÀÇ °ü°è´Â ¿Ü±³Àû Çàµ¿µé°ú È°µ¿µé¿¡ ÀÇÇØ ¿µÇâÀ» ¹Þ½À´Ï´Ù.  ¿À¸¥ÂÊ¿¡ ¿Ü±³Àû Çàµ¿µéÀÇ ¸ñ·ÏÀ» ºÁÁÖ¼¼¿ä. ´Ù¸¥ ±¹°¡µéÀ» º¸°í, ÀÌ¿ë °¡´ÉÇÑ Çàµ¿µéÀÌ ´ç½ÅÀÇ °ü°è¿¡ µû¶ó º¯È­ÇÑ´Ù¶ó°í ¾Ë¾ÆÂ÷·Á ÁÖ¼¼¿ä. ;;;;;;;;;;x
TUTORIAL_3_A8_NAME;¿Ü±³ È°µ¿ ;;;;;;;;;;x
TUTORIAL_3_A8_DESC;´ëºÎºÐÀÇ ¿Ü±³Àû Çàµ¿µéÀº ±×µé°ú °ü·ÃµÇ´Â ±ÝÀ¶ÀÇ ºñ¿ëµéÀ» °¡Áö°í ÀÖ½À´Ï´Ù. ±×·¯¹Ç·Î Çö±Ý º¸Á¸À» °¡Áö´Â °ÍÀº Áß¿äÇÕ´Ï´Ù.  ±×µéÀÌ ¹«¾ùÀ» ÇÏ´À³Ä, ±×¸®°í ±×µéÀÌ ¾ó¸¶°¡ µé¾ú´À³Ä¸¦ º¸±â À§ÇØ Çàµ¿µé À§¿¡ ¸¶¿ì½ºÆ÷ÀÎÅÍ¸¦ ´ëÁÖ¼¼¿ä. ¾à°£ÀÇ Çàµ¿µéÀº ¼öÃëÀÎ¿¡¼­ ÀÀ´äÀ» ÇÊ¿ä·Î ÇØ¼­, È¿°ú¸¦ ´ÊÃä´Ï´Ù. ´ëºÎºÐÀÇ Çàµ¿µéÀº ¼º°øÀÇ È®·üÀ» °¡Áö°í, È®·üÀÌ º¸¿©Áú¶§µµ ÀÖ°í, ¼û°ÜÁú¶§µµ ÀÖ½À´Ï´Ù.  ;;;;;;;;;;x
TUTORIAL_3_A9_NAME;¹«¿ª ÇùÁ¤ ;;;;;;;;;;x
TUTORIAL_3_A9_DESC;ÀÌ Æ©Åä¸®¾ó ¾È¿¡¼­ ¿ì¸®´Â ÀÏÀ» ÇÏ´Â ¹æ¹ýÀ» ÀÏÀÏÈ÷ º¸¿©ÁÖÁö ¾ÊÀ» °ÍÀÔ´Ï´Ù. ¹«¿ª ÇùÁ¤µµ ±× Áß ÇÏ³ªÀÔ´Ï´Ù. ¹«¿ª ÇùÁ¤À¸·Î ´ç½ÅÀº ÇÊ¼öÀûÀÎ ´Ù¸¥ ÀÚ¿øÀ¸·ÎÀÇ ±³È¯À» ½ÅÃ»ÇÕ´Ï´Ù. ¹«¿ª ÇùÁ¤Àº °³°³ÀÇ ±¹°¡µé »çÀÌ¿¡¼­ ¸Î°Ô µË´Ï´Ù. ¹«¿ª ÇùÁ¤Àº ¸¸ÀÏ ¹Þ°Ô µÇ¸é ±×°ÍÀÌ ±úÁú¶§±îÁö ¸ÅÀÏ ÀÚ¿ø ±³È¯À» °è¼ÓÇÒ °ÍÀÔ´Ï´Ù. ¹«¿ª ÇùÁ¤Àº ´ç½ÅÀÇ °æÁ¦ ±ÕÇüÀ» Àâ±â À§ÇØ ÇÊ¼öÀÔ´Ï´Ù. ;;;;;;;;;;x
TUTORIAL_3_A10_NAME;¼±ÀüÆ÷°í ¹× ÆòÈ­ÇùÁ¤ ;;;;;;;;;;x
TUTORIAL_3_A10_DESC;´ç½ÅÀÌ ÀüÀïÀ» ¼±¾ðÇØ¾ß ÇÒ¶§ ¼±ÀüÆ÷°í! ¸¦ ´©¸£°í È®ÀÎÇÕ´Ï´Ù. ´ç½ÅÀº ¶ÇÇÑ ´ç½ÅÀÇ µ¿¸Í±¹ÀÌ ´©±º°¡¿¡°Ô °ø°Ý´çÇÏ¸é ÀüÀïÇÒÁöµµ ¸ð¸¨´Ï´Ù. ÀüÀïÀ» Á¾·á½ÃÅ°±â À§ÇØ ´ç½ÅÀº ÆòÈ­¸¦ À§ÇØ Ã»±¸ÇÏ°Å³ª, ÀûÀÇ ÆòÈ­ Á¦¾ÈÀ» ¹Þ½À´Ï´Ù. ÀüÀïÁ¡¼ö´Â ÀüÀïÀ» ¾ó¸¶³ª Àß ¼öÇàÇÏ´ÂÁö °¡¸®Å³ °ÍÀÌ°í, Á¦½ÃÇÒ °ÍÀÎÁö ¿ä±¸ÇÒ °ÍÀÎÁö¿¡ °üÇØ °áÁ¤ÇÒ °ÍÀÔ´Ï´Ù. ÆòÈ­ÇùÁ¤ °Å·¡µéÀÇ °á°ú·Î ±¹°¡´Â ÇÕº´µÉ ¼öµµ ÀÖ°í, ±«·Ú±¹ÀÌ µÉ ¼öµµ ÀÖ½À´Ï´Ù. ±«·Ú±¹ÀÌ µÈ ±¹°¡´Â ¾ÆÁ÷ ±× ÀÚÃ¼¸¦ Áö¹èÇÏ°í ÀÖÁö¸¸, IC¸¦ Á¦°øÇÏ°í, ±× Áö¹èÀÎ¿¡ ÀÇÇØ °­¿äµÈ µ¿¸Í¾È¿¡ ÀÖ½À´Ï´Ù. ;;;;;;;;;;x
TUTORIAL_3_A11_NAME;Çù»ó °³½Ã ;;;;;;;;;;x
TUTORIAL_3_A11_DESC;Çù»ó°³½Ã´Â ¹«¿ªÇùÁ¤°ú ºñ½ÁÇÏÁö¸¸, ÀÏÈ¸¼º °Å·¡µé¸¸ ÀÔ´Ï´Ù. Çù»ó°³½Ã·Î ´ç½ÅÀº ´Ù¸¥ ±¹°¡¿Í ÀÚ¿ø,±â¼ú Ã»»çÁø°ú Áö¿ªÀ» ±³È¯ÇÒÁöµµ ¸ð¸¨´Ï´Ù. Ã»»çÁøÀº ±¹°¡µé »çÀÌ¿¡ µ¿¸Í¿¡¼­¸¸ ¸Å¸ÅµÉ ¼ö ÀÖ½À´Ï´Ù. ;;;;;;;;;;x
TUTORIAL_3_A12_NAME;;;;;;;;;;;x
TUTORIAL_3_A12_DESC;;;;;;;;;;;x
TUTORIAL_3_A13_NAME;;;;;;;;;;;x
TUTORIAL_3_A13_DESC;;;;;;;;;;;x
TUTORIAL_3_A14_NAME;³¡¸Î´Â ¸» ;;;;;;;;;;x
TUTORIAL_3_A14_DESC;¿Ü±³ Æ©Åä¸®¾óÀ» °á·ÐÁþ½À´Ï´Ù. ´ç½ÅÀº Áö±Ý ÀÎÅÍÆäÀÌ½ºÀÇ ÃÑÃ¼ÀûÀÎ ÀÌÇØ¿Í ±¹Á¦ÀûÀÎ Á¤Ä¡ÀÇ ¼¼°è¿¡¼­ Çàµ¿ÇÏ´Â ¹æ¹ý¿¡ °üÇÑ ±âÃÊÀûÀÎ Áö½ÄÀ» °¡Á®¾ß ÇÕ´Ï´Ù. ;;;;;;;;;;x
# Chapter 4 #######################;;;;;;;;;;;x
TUTORIAL_4_A1_NAME;±â¼ú ;;;;;;;;;;x
TUTORIAL_4_A1_DESC;±â¼ú Æ©Åä¸®¾ó¿¡ ¾î¼­ ¿À½Ê½Ã¿À. ÀÌ Àå¿¡¼­ ¿ì¸®´Â ´ç½ÅÀÌ ´ç½ÅÀÇ Àûº¸´Ù À¯¸®ÇÔÀ» ÁÙ ¼ö ÀÖ´Â »õ·Î¿î ±â¼úÀûÀÎ Áøº¸¸¦ °¡Á®¿À´Â ¹æ¹ý¿¡ ´ëÇØ ¹è¿ï °ÍÀÔ´Ï´Ù. ±â¼ú°³¹ßÀº Àå±âÀûÀ¸·Î Àü·«À» °¡Áö°í ´ç½ÅÀÌ ÇØ¾ßÇÏ´Â Çàµ¿ÀÔ´Ï´Ù. ÀÌ Ã¢À» ´Ý°í, ±â¼ú ÅÇÀ» ´­·¯¼­ ½ÃÀÛÇÏ¼¼¿ä. ´ç½ÅÀº ¾ðÁ¦¶óµµ Å°º¸µåÀÇ ESC Å°¸¦ ´­·¯¼­ Æ©Åä¸®¾ó¿¡¼­ ³ª°¥ ¼ö ÀÖ½À´Ï´Ù. ;;;;;;;;;;x
TUTORIAL_4_A2_NAME;±â¼ú È­¸é °³¿ä ;;;;;;;;;;x
TUTORIAL_4_A2_DESC;ÀÌ°ÍÀº ±â¼ú È­¸éÀÔ´Ï´Ù. ¿©±â¿¡¼­ ´ç½ÅÀº »õ·Î¿î À¯´ÖÀÇ Á¾·ù, º¸³Ê½º ¹× ´É·Â¿¡ ´ëÇÑ ¿¬±¸¸¦ ¸í·ÉÇÕ´Ï´Ù. ¸ðµç ¿¬±¸´Â ´ç½Å¿¡ ÀÇÇØ ÁöÁ¤µÇ´Â ¿¬±¸ÆÀµé¿¡ ÀÇÇØ ½ÇÇàµË´Ï´Ù. ´ç½ÅÀº ´ç½ÅÀÇ °ø¾÷·Â¿¡ ÀÇÇÏ¿© ÃÖ°í 5°³ÆÀµéÀ» µ¿½Ã¿¡ ÀÏÇÏµµ·Ï ÇÒ ¼ö ÀÖÀ¸³ª, ÀÌ Æ©Åä¸®¾ó¿¡¼­´Â 1°³¸¸ °¡Áú °ÍÀÔ´Ï´Ù. (°ø¾÷·Â20´ç 1°³ÆÀ¾¿ Ãß°¡µË´Ï´Ù) ´ç½ÅÀÇ ÆÀµéÀº ºñ·Ï ¾ÆÁ÷ ÁöÁ¤µÇÁö ¾Ê°í ÀÖÁö¸¸, ¿ÞÂÊ ¸ñ·Ï¿¡¼­ ÁöÁ¤µË´Ï´Ù. Áö±Ý ¿¬±¸ÆÀÀ» ÇÒ´çÇÏ±â À§ÇØ ºñ¾îÀÖ´Â ¿øÀ» ´©¸£¼¼¿ä. ;;;;;;;;;;x
TUTORIAL_4_A3_NAME;¿¬±¸ÆÀ ;;;;;;;;;;x
TUTORIAL_4_A3_DESC;ÀÌ°ÍÀº ´ç½Å ±¹°¡ÀÇ ÀÌ¿ë °¡´ÉÇÑ ¸ðµç ¿¬±¸ÆÀµéÀ» ³ªÅ¸³À´Ï´Ù. °¢ ÆÀµéÀº ±â¼úµî±Þ°ú Àü¹®±â¼ú¿µ¿ª(Á¤»ç°¢ ¾ÆÀÌÄÜÀ¸·Î Ç¥½Ã)À» °¡Áö°í ÀÖ½À´Ï´Ù. Àü¹®±â¼ú ¾ÆÀÌÄÜ À§¿¡ ¸¶¿ì½ºÆ÷ÀÎÅÍ¸¦ ´ë¸é ±×°ÍÀÌ ¹«¾ùÀ» Ç¥ÇöÇÏ´ÂÁö ¶å´Ï´Ù. ±â¼úµî±ÞÀº ÆÀÀÇ ¿¬±¸ºñ¿ë°ú ¿¬±¸¼Óµµ¸¦ ÁÂ¿ìÇÕ´Ï´Ù. Àü¹®±â¼úÀÇ ºÐ¾ß³»¿¡¼­ ¿¬±¸¸¦ ½Ç½ÃÇÏ´Â °ÍÀº ¿Ï¼º½Ã°£À» ÁÙÀÏ °ÍÀÔ´Ï´Ù. Áö±Ý, ¾î¶² ÆÀÀÌ¶óµµ ´­·¯¼­ ¿¬±¸ÆÀÀ» ÇÒ´çÇÏ¼¼¿ä. ;;;;;;;;;;x
TUTORIAL_4_A4_NAME;;;;;;;;;;;x
TUTORIAL_4_A4_DESC;Áö±Ý ´ç½ÅÀº ¿¬±¸ÆÀÀ» ÇÒ´çÇß½À´Ï´Ù. ´ç½Å ±¹°¡°¡ µ¿½Ã¿¡ °¡Áú ¼ö ÀÖ´Â ÆÀ ¼ýÀÚ´Â ´ç½ÅÀÇ °ø¾÷·Â¿¡ ÀÇÁ¸ÇÕ´Ï´Ù. ±×·¯³ª 1º¸´Ù ÀÛÀ»¼öµµ 5º¸´Ù ¸¹À» ¼öµµ ¾ø½À´Ï´Ù. $ Ç¥½Ã¸¦ º¾½Ã´Ù. ³ì»öÀÏ¶§ ÆÀÀÌ ÇÊ¿ä·Î ÇÏ´Â ±ÝÀ¶ÀÇ ÀÚ±Ý Á¦°øÀ» °¡Áö°í ÀÖ°í, Àü¼Ó·ÂÀ¸·Î ¿î¿µµÉ ¼ö ÀÖ´Ù´Â °É ÀÇ¹ÌÇÕ´Ï´Ù. ±×°Í À§¿¡ ¸¶¿ì½º Æ÷ÀÎÅÍ¸¦ ´ë°í ÆÀÀÇ È°µ¿¿¡ µå´Â ºñ¿ëÀ» º¾´Ï´Ù. Áö±Ý ¿À¸¥ÂÊ ¿µ¿ª À§¿¡ 'º¸º´' ´ÜÃß¸¦ ´­·¯¼­ ´ç½Å º¸º´ÀÇ ±â¼úÀ» º¸¼¼¿ä. ;;;;;;;;;;x
TUTORIAL_4_A5_NAME;±â¼ú°¥·¡ (technology trees) ;;;;;;;;;;x
